number,name,position,height,weight,class,hometown,player_image
1,D'Marco Baucum,F,"6' 6""",225 lbs,SO,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4410587.png
2,Omari Peek-Green,G,"6' 6""",210 lbs,SO,"Cincinnati, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4599909.png
3,Martez Robinson,G,"6' 2""",190 lbs,FR,"Owings Mills, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703996.png
4,Johquin Wiley,G,"5' 11""",175 lbs,JR,"Chesterfield, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4283602.png
5,John Stansbury,G,"6' 3""",195 lbs,SO,"New Castle, DE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4599907.png
10,Ronald Lucas,F,"6' 6""",190 lbs,SO,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398122.png
12,Dominik Fragala,G,"6' 0""",160 lbs,JR,"Chantilly, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279737.png
13,Fahim Jenneto,F,"6' 7""",230 lbs,SO,"Ajax, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398121.png
15,Ameer Bennett,F,"6' 8""",220 lbs,JR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4283595.png
21,Chris Sodom,C,"7' 3""",230 lbs,SO,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278568.png
24,Zach Kent,F,"6' 10""",230 lbs,SO,"Magnolia, DE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278115.png
25,Shaft Clark,G,"6' 4""",--,FR,"Dover, DE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703997.png
32,Myles Carter,G,"6' 1""",170 lbs,JR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4284101.png
35,Christopher Smith,F,"6' 8""",220 lbs,FR,"Upper Marlboro, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703998.png
