number,name,position,height,weight,class,hometown,player_image
0,Even Brauns,C,"6' 9""",250 lbs,FR,"Iowa City, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703219.png
1,Mitch Listau,G,"6' 4""",195 lbs,SO,"Waunakee, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398299.png
2,Grayson Murphy,G,"6' 2""",175 lbs,JR,"Franklin, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279920.png
3,Luke Smith,G,"6' 0""",175 lbs,JR,"Knoxville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4402243.png
10,Caleb Hollander,F,"6' 8""",235 lbs,JR,"Nashville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279921.png
11,Michael Shanks,F,"6' 6""",205 lbs,FR,"Bentonville, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433075.png
12,EJ Bellinger,G,"6' 4""",195 lbs,SO,"St. Peters, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593461.png
20,Tate Pierson,G,"6' 6""",210 lbs,JR,"Brentwood, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279922.png
21,Derek Sabin,F,"6' 9""",230 lbs,SO,"Slinger, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398301.png
22,Ben Sheppard,G,"6' 6""",185 lbs,SO,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433076.png
24,JaCobi Wood,G,"6' 2""",180 lbs,FR,"Cleveland, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703220.png
25,Frank Jakubicek,F,"6' 8""",235 lbs,FR,"Cary, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703221.png
33,Nick Muszynski,C,"6' 11""",235 lbs,JR,"Pickerington, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279923.png
42,Rilee Epley,F,"6' 4""",195 lbs,SO,"Newburgh, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398302.png
