number,name,position,height,weight,class,hometown,player_image
1,Kashawn Charles,G,"6' 1""",185 lbs,SR,"Wyandanch, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398310.png
2,Jordan Skipper-Brown,F,"6' 6""",230 lbs,SR,"Killeen, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593465.png
3,Mack Smith,G,"6' 2""",185 lbs,SR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279836.png
4,Marvin Johnson,G,"6' 6""",190 lbs,SR,"Ardmore, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593466.png
5,Junior Farquhar,G,"6' 3""",200 lbs,JR,"Mono, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397551.png
10,Ryan Leonard,G,"6' 4""",200 lbs,SO,"Kerry, Ireland",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703228.png
11,Barlow Alleruzzo IV,F,"6' 9""",235 lbs,JR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703229.png
12,Micah Schnyders,G,"6' 4""",185 lbs,FR,"Yorkville, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703230.png
13,Henry Abraham,G,"6' 0""",175 lbs,FR,"Cambridge, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703231.png
14,Isaac Miller,G,"6' 3""",180 lbs,FR,"Charleston, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703232.png
15,Jadon Wallace,G,"6' 2""",180 lbs,FR,"Marshall, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703233.png
20,Sammy Friday IV,F,"6' 9""",240 lbs,SR,"Jersey City, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067353.png
21,Madani Diarra,F,"6' 10""",240 lbs,SO,"Bamako, Mali",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592483.png
22,Josiah Wallace,G,"6' 4""",185 lbs,SR,"Marshall, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398314.png
25,Deang Deang,G,"6' 4""",185 lbs,SR,"Madison, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593467.png
35,George Dixon,G,"6' 5""",230 lbs,SR,"Milwaukee, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593468.png
