number,name,position,height,weight,class,hometown,player_image
0,Brady Antonopoulos,G,"6' 1""",165 lbs,SR,"West Brookfield, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701124.png
1,Javohn Garcia,G,"6' 2""",180 lbs,FR,"Pickerington, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701125.png
2,Preston Santos,G,"6' 6""",185 lbs,SO,"Providence, RI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432104.png
3,Kolton Mitchell,G,"6' 3""",185 lbs,SO,"Fort Myers, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592454.png
4,Dyondre Dominguez,F,"6' 8""",205 lbs,FR,"Providence, RI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701126.png
5,Cairo McCrory,G,"6' 5""",190 lbs,FR,"Hartford, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701127.png
10,Mark Gasperini,C,"6' 10""",255 lbs,SR,"Moscow, Russia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067088.png
11,Noah Fernandes,G,"5' 11""",175 lbs,SO,"Mattapoisett, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431791.png
12,Carl Pierre,G,"6' 4""",190 lbs,SR,"Boston, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278368.png
13,Ronnie DeGray III,F,"6' 7""",220 lbs,FR,"Parker, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701128.png
20,Ryan Marcus,G,"6' 3""",185 lbs,FR,"Wakefield, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701129.png
23,T.J. Weeks,G,"6' 4""",185 lbs,FR,"Warwick, RI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433108.png
24,Dibaji Walker,F,"6' 9""",200 lbs,JR,"Columbus, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4399103.png
33,Tre Mitchell,C,"6' 9""",240 lbs,SO,"Pittsburgh, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432840.png
