number,name,position,height,weight,class,hometown,player_image
0,JC Butler,F,"6' 5""",200 lbs,SO,"Racine, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397596.png
1,Dawson Baker,G,"6' 3""",180 lbs,FR,"Coto De Caza, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702626.png
2,Justin Hohn,G,"6' 1""",180 lbs,FR,"Sioux Falls, SD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433009.png
4,Andre Henry,G,"6' 4""",175 lbs,FR,"Flintridge, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702629.png
5,Isaiah Lee,G,"6' 2""",195 lbs,SO,"Sydney, NSW",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592958.png
10,Ofure Ujadughele,G,"6' 3""",210 lbs,FR,"Long Beach, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432132.png
11,Hunter Ruck,F,"6' 9""",220 lbs,FR,"Scottsdale, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702630.png
13,Austin Johnson,F,"6' 9""",223 lbs,SO,"Marietta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592959.png
15,Jeron Artest,G,"6' 3""",184 lbs,SO,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592960.png
21,Jayce Catchings,G,"6' 4""",190 lbs,FR,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702627.png
22,DJ Davis,G,"6' 0""",160 lbs,FR,"Moreno Valley, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702628.png
25,Emmanuel Tshimanga,C,"7' 0""",300 lbs,FR,"Montreal, PQ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592961.png
31,Dean Keeler,F,"6' 9""",210 lbs,SO,"Westminster, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592962.png
40,Collin Welp,F,"6' 9""",225 lbs,JR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279073.png
55,Brad Greene,C,"6' 11""",270 lbs,SR,"Lone Pine, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066937.png
