number,name,position,height,weight,class,hometown,player_image
0,Evan Williams,F,"6' 7""",220 lbs,FR,"Murphy, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702968.png
1,Matt Harshany,G,"6' 0""",180 lbs,JR,"Pace, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397936.png
2,Marcus Filien,F,"6' 7""",210 lbs,SO,"Rensselaer, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593307.png
3,Jimmy Boeheim,F,"6' 8""",215 lbs,SR,"Fayetteville, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279472.png
4,Greg Dolan,G,"6' 3""",175 lbs,SO,"Williamsville, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593308.png
5,Bryan Knapp,G,"6' 1""",170 lbs,SR,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279473.png
10,Chuks Uzoka,F,"6' 6""",209 lbs,SO,"Richmond, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593309.png
11,Terrance McBride,G,"6' 2""",170 lbs,SR,"Lynwood, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279474.png
12,Kobe Dickson,F,"6' 9""",235 lbs,JR,"Holcomb, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397937.png
14,Darius Ervin,G,"5' 8""",160 lbs,FR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702969.png
15,Keller Boothby,F,"6' 7""",190 lbs,FR,"Plano, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702970.png
20,Sean Hansen,F,"6' 9""",220 lbs,FR,"Ramsey, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702971.png
21,Riley Voss,F,"6' 6""",220 lbs,SR,"Milford, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279475.png
23,Jordan Jones,F,"6' 5""",195 lbs,SO,"Thousand Oaks, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593310.png
24,Max Samberg,G,"6' 3""",190 lbs,JR,"Rye, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397940.png
25,Dean Noll,G,"6' 2""",180 lbs,JR,"Medford, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397941.png
30,Chris Manon,G,"6' 5""",195 lbs,FR,"New Milford, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702972.png
31,Isaiah Gray,G,"6' 3""",210 lbs,FR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702973.png
50,Sarju Patel,G,"6' 3""",170 lbs,JR,"Daleville, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280104.png
