number,name,position,height,weight,class,hometown,player_image
0,Kyle Harding,G,"6' 3""",185 lbs,SO,"Long Island, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703239.png
1,Devin Gage,G,"6' 2""",205 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4065774.png
3,Isaiah Hill,G,"6' 0""",165 lbs,SO,"Bakersfield, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593830.png
4,Junior Ballard,G,"6' 3""",185 lbs,JR,"Stockton, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397365.png
5,Jordan Campbell,G,"6' 4""",195 lbs,SO,"Adelanto, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397089.png
10,Orlando Robinson,F,"7' 0""",235 lbs,SO,"Las Vegas, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593049.png
11,Christian Gray,F,"6' 6""",250 lbs,SR,"Moreno Valley, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397274.png
13,Deon Stroud,G,"6' 5""",200 lbs,SO,"Fresno, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397866.png
20,Alec Hickman,G,"6' 4""",190 lbs,JR,"Riverside, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4284253.png
21,Assane Diouf,C,"7' 2""",250 lbs,SO,"Dakar, Senegal",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397276.png
22,Destin Whitaker,G,"6' 5""",185 lbs,FR,"Romeoville, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703240.png
23,Leo Colimerio,F,"6' 7""",190 lbs,FR,"Sao Paulo, Brazil",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703241.png
25,Anthony Holland,G,"6' 5""",225 lbs,SO,"Riverside, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593051.png
34,Braxton Meah,C,"7' 1""",250 lbs,FR,"Fresno, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703242.png
