number,name,position,height,weight,class,hometown,player_image
0,Mac McClung,G,"6' 2""",185 lbs,JR,"Gate City, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397071.png
1,Terrence Shannon Jr.,G,"6' 6""",210 lbs,SO,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432847.png
2,Jamarius Burton,G,"6' 4""",205 lbs,JR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396677.png
3,Clarence Nadolny,G,"6' 3""",190 lbs,SO,"Montreuil, France",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431841.png
5,Micah Peavy,G,"6' 7""",215 lbs,FR,"Cibolo, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432185.png
10,Tyreek Smith,F,"6' 7""",220 lbs,FR,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431764.png
11,Kyler Edwards,G,"6' 4""",195 lbs,JR,"Arlington, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397081.png
14,Marcus Santos-Silva,F,"6' 7""",245 lbs,SR,"Taunton, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278420.png
15,Kevin McCullar,G,"6' 6""",205 lbs,SO,"San Antonio, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4411057.png
21,Avery Benson,G,"6' 4""",195 lbs,JR,"Springdale, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277929.png
23,Chibuzo Agbo,G,"6' 7""",215 lbs,FR,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433197.png
30,Ty Larson,G,"6' 1""",180 lbs,SR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4741652.png
50,Vladislav Goldin,F,"7' 1""",240 lbs,FR,"Nalchick, Russia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700818.png
