number,name,position,height,weight,class,hometown,player_image
0,Jermaine Harris,F,"6' 8""",230 lbs,JR,"Upper Marlboro, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397178.png
1,Fatts Russell,G,"5' 10""",165 lbs,SR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278371.png
2,Jeremy Sheppard,G,"6' 1""",165 lbs,SR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066445.png
4,Allen Betrand,G,"6' 5""",200 lbs,JR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397589.png
5,Antwan Walker,F,"6' 7""",230 lbs,JR,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278567.png
10,Ishmael Leggett,G,"6' 2""",180 lbs,FR,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4606837.png
12,Malik Martin,G,"6' 6""",210 lbs,JR,"Staten Island, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397470.png
13,Tres Berry,G,"6' 4""",190 lbs,FR,"Cleveland, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701257.png
14,Umberto Brusadin,G,"6' 0""",180 lbs,SR,"Rome, Italy",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701258.png
15,Jalen Carey,G,"6' 3""",186 lbs,SO,"Harlem, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395673.png
21,Makhi Mitchell,C,"6' 9""",230 lbs,SO,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431708.png
22,Makhel Mitchell,C,"6' 10""",245 lbs,SO,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431777.png
23,D.J. Johnson,F,"6' 7""",185 lbs,JR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592462.png
24,Ileri Ayo-Faleye,F,"6' 7""",185 lbs,FR,"Lebanon, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701259.png
31,Brandon Borde,G,"6' 2""",190 lbs,FR,"Foxboro, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701260.png
