number,name,position,height,weight,class,hometown,player_image
1,Bryan Antoine,G,"6' 5""",180 lbs,SO,"Tinton Falls, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432814.png
2,Collin Gillespie,G,"6' 3""",190 lbs,SR,"Huntingdon Valley, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278585.png
3,Brandon Slater,F,"6' 6""",211 lbs,JR,"Centreville, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397133.png
4,Chris Arcidiacono,G,"6' 5""",196 lbs,SO,"Langhorne, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592490.png
5,Justin Moore,G,"6' 4""",210 lbs,SO,"Fort Washington, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592491.png
10,Cole Swider,F,"6' 9""",225 lbs,JR,"Portsmouth, RI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397134.png
12,Trey Patterson,F,"6' 8""",210 lbs,JR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4713885.png
13,Kevin Voigt,G,"6' 5""",193 lbs,JR,"Massapequa, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702030.png
14,Caleb Daniels,G,"6' 4""",210 lbs,JR,"New Orleans, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278373.png
20,Kevin Hoehn,G,"6' 0""",175 lbs,SR,"Morristown, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4409504.png
21,Dhamir Cosby-Roundtree,F,"6' 9""",235 lbs,SR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278586.png
23,Jermaine Samuels,F,"6' 7""",230 lbs,SR,"Franklin, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278588.png
24,Jeremiah Robinson-Earl,F,"6' 9""",230 lbs,SO,"Kansas City, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432813.png
43,Eric Dixon,F,"6' 8""",260 lbs,FR,"Willow Grove, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431718.png
