number,name,position,height,weight,class,hometown,player_image
0,Stef Smith,G,"6' 2""",185 lbs,SR,"Ajax, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278244.png
1,Aaron Deloney,G,"6' 0""",165 lbs,SO,"Portland, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431940.png
4,Georges Lefebvre,F,"6' 9""",200 lbs,FR,"Montreal, PQ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701185.png
5,Duncan Demuth,F,"6' 8""",210 lbs,JR,"Seminole, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397044.png
12,Bailey Patella,F,"6' 5""",185 lbs,SR,"Lenox, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278246.png
14,Isaiah Powell,F,"6' 6""",220 lbs,JR,"Albany, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592945.png
15,Nick Fiorillo,F,"6' 7""",210 lbs,SO,"Scarborough, ME",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592946.png
20,Eric Beckett,G,"6' 4""",225 lbs,SO,"Ajax, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432942.png
21,Justin Mazzulla,G,"6' 3""",195 lbs,SR,"Johnston, RI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278493.png
24,Ben Shungu,G,"6' 2""",200 lbs,SR,"South Burlington, VT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066789.png
25,Kevin Garrison,G,"6' 0""",180 lbs,JR,"Burlington, VT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396596.png
30,Deng Adiang,G,"5' 10""",160 lbs,SO,"Jericho, VT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592947.png
35,Ryan Davis,F,"6' 8""",250 lbs,JR,"Schaumburg, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396597.png
42,Tomas Murphy,F,"6' 8""",230 lbs,SR,"Wakefield, RI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279222.png
55,Robin Duncan,G,"6' 5""",190 lbs,JR,"Evansville, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396594.png
NA,Skyler Nash,G,"6' 6""",215 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278245.png
