number,name,position,height,weight,class,hometown,player_image
0,Jalen Finch,G,"6' 1""",165 lbs,JR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703243.png
1,Demaree King,G,"6' 0""",180 lbs,JR,"Tulsa, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703244.png
2,Semaj Henderson,G,"6' 2""",180 lbs,FR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703245.png
3,Maros Zeliznak,C,"6' 11""",265 lbs,JR,"Kosice, Czech Republic",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398323.png
4,Marcellus Brigham Jr.,F,"6' 7""",210 lbs,FR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703246.png
5,Amanze Ngumezi,F,"6' 9""",245 lbs,JR,"Savannah, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395720.png
10,Juwan Perdue,F,"6' 6""",200 lbs,SO,"Sumter, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433059.png
11,Kayne Henry,F,"6' 7""",210 lbs,SR,"London, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593671.png
13,Jay Pal,G,"6' 9""",190 lbs,SO,"Omaha, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703247.png
15,JJ Platt,G,"6' 1""",180 lbs,FR,"Nashville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703248.png
23,Darian Adams,G,"6' 3""",200 lbs,SR,"Montgomery, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067814.png
24,Martin Roub,F,"6' 10""",235 lbs,SR,"Kolin, Czech Republic",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593672.png
25,Khalil Johnson,F,"6' 8""",200 lbs,JR,"Cleveland, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703249.png
31,Marvin Hughes,G,"6' 1""",175 lbs,FR,"Nashville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703250.png
50,Brandon Huffman,C,"6' 10""",225 lbs,SR,"Goldsboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277912.png
