number,name,position,height,weight,class,hometown,player_image
0,Dimingus Stevens,G,"6' 6""",180 lbs,FR,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432361.png
1,Bryce Aiken,G,"6' 0""",180 lbs,SR,"Randolph, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066826.png
2,Tray Jackson,F,"6' 9""",205 lbs,SO,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593010.png
4,Tyrese Samuel,F,"6' 10""",235 lbs,SO,"Montreal, PQ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432105.png
14,Jared Rhoden,G,"6' 6""",210 lbs,JR,"Baldwin, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397119.png
15,Takal Molson,G,"6' 5""",205 lbs,JR,"Buffalo, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279481.png
21,Ike Obiagu,C,"7' 2""",270 lbs,JR,"Abuja, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277851.png
22,Myles Cale,G,"6' 6""",210 lbs,SR,"Middletown, DE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278579.png
23,Sandro Mamukelashvili,F,"6' 11""",240 lbs,SR,"Tbilisi, Georgia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278580.png
25,Jahari Long,G,"6' 5""",210 lbs,FR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433512.png
30,Sylwester Granda,G,"6' 4""",195 lbs,FR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4706917.png
32,Jeff Ngandu,C,"6' 9""",220 lbs,FR,"Lubumbashi, Congo",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701990.png
33,Shavar Reynolds,G,"6' 2""",185 lbs,SR,"Manchester Township, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278578.png
