number,name,position,height,weight,class,hometown,player_image
0,Markese Jacobs,G,"5' 11""",185 lbs,SO,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431729.png
1,Romeo Weems,F,"6' 7""",215 lbs,SO,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432826.png
2,Jaylen Butz,F,"6' 9""",224 lbs,SR,"Fort Wayne, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278559.png
3,Kobe Elvis,G,"6' 2""",170 lbs,FR,"Brampton, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683135.png
4,Javon Freeman-Liberty,G,"6' 4""",180 lbs,JR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397511.png
5,Keon Edwards,F,"6' 7""",185 lbs,FR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4711442.png
10,Ray Salnave,G,"6' 3""",205 lbs,SR,"Elmont, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067329.png
11,Charlie Moore,G,"5' 11""",180 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066345.png
12,Jason Malonga,G,"6' 4""",195 lbs,SR,"Bolingbrook, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278560.png
13,Darious Hall,F,"6' 7""",205 lbs,JR,"Little Rock, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278050.png
14,Nick Ongenda,C,"6' 11""",210 lbs,SO,"Mississauga, AB",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431760.png
15,Oscar Lopez Jr.,G,"6' 4""",200 lbs,SO,"Cypress, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432040.png
20,Brendan Favre,G,"6' 5""",170 lbs,JR,"Vevey, Switzerland",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592458.png
23,Courvoisier McCauley,G,"6' 5""",211 lbs,JR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701557.png
30,Max Williams,G,"6' 2""",190 lbs,FR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701558.png
32,David Jones,F,"6' 6""",195 lbs,FR,"Santo Domingo, Dominican Republic",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4713010.png
33,Pauly Paulicap,F,"6' 8""",225 lbs,SR,"Elmont, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279706.png
35,Pantelis Xidias,G,"5' 10""",165 lbs,SR,"Michigan City, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278563.png
