number,name,position,height,weight,class,hometown,player_image
0,Bryce Beamer,F,"6' 6""",225 lbs,SO,"Odessa, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701165.png
1,Hakon Hjalmarsson,G,"6' 3""",175 lbs,SO,"Reykjavik, Iceland",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592890.png
2,Brenton Mills,G,"6' 3""",185 lbs,SO,"Allen, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592891.png
3,Hunter Crist,G,"6' 3""",190 lbs,SR,"Cicero, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279242.png
4,Kellen Amos,G,"6' 6""",180 lbs,FR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701166.png
5,Tommy Dempsey,G,"6' 3""",180 lbs,FR,"Binghamton, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592474.png
10,Leo Gallagher,G,"5' 10""",170 lbs,JR,"Binghamton, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395881.png
11,Dan Petcash,G,"6' 4""",190 lbs,SO,"Pittsburgh, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592893.png
12,Christian Hinckson,G,"6' 7""",210 lbs,JR,"Queens, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398106.png
15,Ador Athuai,C,"6' 11""",190 lbs,SO,"Twic, South Sudan",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592895.png
20,George Tinsley,F,"6' 6""",200 lbs,SO,"Clarks Summit, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432126.png
21,Ogheneyole Akuwovo,F,"6' 9""",230 lbs,SO,"Delta State, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398164.png
22,Alex Brodsky,G,"6' 5""",200 lbs,JR,"Woodcliff Lake, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592894.png
23,Tyler Bertram,G,"6' 3""",185 lbs,SO,"Cooperstown, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397473.png
32,Thomas Bruce,F,"6' 9""",220 lbs,SR,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/3904611.png
44,Yarden Willis,C,"7' 0""",230 lbs,JR,"Roswell, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592897.png
