number,name,position,height,weight,class,hometown,player_image
0,Jalen Johnson,F,"6' 6""",210 lbs,SR,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066817.png
1,Iverson Molinar,G,"6' 3""",190 lbs,SO,"Panama City, Panama",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432885.png
2,Javian Davis,F,"6' 9""",245 lbs,SO,"Canton, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592739.png
3,D.J. Stewart Jr.,G,"6' 6""",205 lbs,SO,"Grace, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396960.png
4,Cameron Matthews,G,"6' 7""",220 lbs,FR,"Olive Branch, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432394.png
5,Deivon Smith,G,"6' 1""",165 lbs,FR,"Loganville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433184.png
11,Andersson Garcia,G,"6' 7""",205 lbs,FR,"Moca, Dominican Republic",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702431.png
20,Derek Fountain,F,"6' 9""",210 lbs,FR,"Holly Springs, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702432.png
21,Justin Rumph,G,"6' 5""",215 lbs,JR,"Birmingham, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593014.png
24,Abdul Ado,F,"6' 11""",255 lbs,SR,"Lagos, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066288.png
25,Isaac Stansbury,G,"6' 1""",160 lbs,SO,"Bowling Green, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593015.png
30,Andrew Junkin,F,"6' 11""",240 lbs,SO,"New Hope, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396962.png
32,Quinten Post,F,"7' 0""",240 lbs,SO,"Amsterdam, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593016.png
33,Reggie Morris,G,"6' 1""",160 lbs,FR,"Grandview, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702433.png
35,Tolu Smith,F,"6' 10""",245 lbs,SO,"Bay Saint Louis, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397882.png
55,Keondre Montgomery,G,"6' 7""",200 lbs,FR,"Jackson, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432410.png
