number,name,position,height,weight,class,hometown,player_image
0,Travon Broadway Jr.,G,"6' 5""",182 lbs,SR,"Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4597916.png
1,Ralph Bissainthe,F,"6' 7""",205 lbs,JR,"North Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279247.png
2,Devontae Lane,G,"6' 3""",205 lbs,SR,"Iowa City, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593410.png
3,PJ Mitchell,G,"6' 0""",188 lbs,SO,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397826.png
4,Caleb Huffman,G,"6' 4""",185 lbs,JR,"Broken Arrow, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703557.png
5,Meikkel Murray,G,"6' 6""",190 lbs,JR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703558.png
10,Dylan Jergens,G,"6' 0""",160 lbs,FR,"Mendon, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593411.png
11,Deschon Winston,G,"6' 4""",175 lbs,SR,"Woodland Hills, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278144.png
12,Tyler Hankins,F,"6' 9""",225 lbs,SR,"Bartlett, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703559.png
15,Aundre Polk,F,"6' 10""",210 lbs,FR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432449.png
20,Ra'Shad Weekly-McDaniels,G,"6' 1""",215 lbs,FR,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703560.png
21,Braden Burke,C,"7' 0""",245 lbs,SR,"Stevensville, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067925.png
22,Matt Beachler,G,"6' 4""",200 lbs,JR,"Lowell, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279328.png
25,Malik Muhammad,F,"6' 9""",235 lbs,JR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703561.png
31,Preston Enloe,G,"6' 3""",190 lbs,JR,"Plano, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593412.png
34,Caleb Hodgson,F,"6' 10""",235 lbs,FR,"Dansville, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432924.png
