number,name,position,height,weight,class,hometown,player_image
0,Anthony Harris,G,"6' 4""",196 lbs,FR,"Woodbridge, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592208.png
1,Leaky Black,G,"6' 8""",195 lbs,JR,"Concord, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395650.png
2,Caleb Love,G,"6' 4""",195 lbs,FR,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433144.png
3,Andrew Platek,G,"6' 4""",205 lbs,SR,"Guilderland, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277906.png
4,R.J. Davis,G,"6' 0""",160 lbs,FR,"White Plains, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433176.png
5,Armando Bacot,F,"6' 10""",240 lbs,SO,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431674.png
11,Day'Ron Sharpe,F,"6' 11""",265 lbs,FR,"Greenville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432194.png
13,Walker Kessler,F,"7' 1""",245 lbs,FR,"Newnan, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433136.png
14,Puff Johnson,G,"6' 8""",190 lbs,FR,"Moon Township, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701846.png
15,Garrison Brooks,F,"6' 10""",240 lbs,SR,"Lafayette, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277908.png
21,Sterling Manley,F,"6' 11""",250 lbs,JR,"Pickerington, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277909.png
22,Walker Miller,F,"6' 11""",235 lbs,SR,"Greensboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277910.png
24,Kerwin Walton,G,"6' 5""",205 lbs,FR,"Hopkins, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4567079.png
25,Creighton Lebo,G,"6' 1""",160 lbs,FR,"Wilson, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701847.png
30,K.J. Smith,G,"6' 2""",170 lbs,SR,"Calabasas, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277911.png
34,Duwe Farris,F,"6' 6""",205 lbs,SO,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701848.png
35,Ryan McAdoo,F,"6' 5""",200 lbs,JR,"Boca Raton, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278388.png
