number,name,position,height,weight,class,hometown,player_image
0,Bryce Monroe,G,"5' 11""",170 lbs,FR,"San Francisco, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703677.png
1,Manny Crump,F,"6' 8""",205 lbs,JR,"Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703678.png
2,Jarren Cook,G,"6' 4""",200 lbs,FR,"Carrollton, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703679.png
3,Demarkus Lampley,G,"6' 2""",170 lbs,SR,"Phenix City, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594132.png
5,Terryonte Thomas,G,"6' 4""",205 lbs,SR,"Columbus, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594133.png
10,Zach Nutall,G,"6' 3""",185 lbs,JR,"Bryan, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398281.png
11,Javion May,G,"6' 2""",190 lbs,JR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703680.png
12,Tristan Ikpe,F,"6' 6""",210 lbs,JR,"Deer Park, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703681.png
13,Pierce Hellums,G,"6' 2""",170 lbs,FR,"Tomball, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594134.png
21,DJ Kelley,G,"6' 3""",225 lbs,FR,"Cantonment, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594136.png
22,Dylan Robertson,F,"6' 10""",210 lbs,JR,"Tuscaloosa, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703682.png
24,Donte Powers,G,"6' 2""",180 lbs,JR,"Starkville, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703683.png
33,Austin Brewer,C,"6' 10""",185 lbs,FR,"Abilene, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703684.png
40,Kian Scroggins,F,"6' 7""",235 lbs,FR,"Raymore, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703685.png
54,Cyrus Johnson,F,"6' 5""",220 lbs,SO,"Culver City, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398284.png
