number,name,position,height,weight,class,hometown,player_image
0,Ron Mitchell,G,"6' 3""",170 lbs,SO,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592911.png
1,Bryce Daley,G,"6' 4""",190 lbs,JR,"Pittsfield, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396565.png
2,Kalil Thomas,G,"6' 5""",190 lbs,SO,"New Orleans, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592912.png
3,Gregory Hammond,G,"6' 6""",210 lbs,SO,"New Orleans, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431822.png
5,Connor Withers,F,"6' 7""",195 lbs,SO,"Manassas, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592914.png
10,Max Brooks,F,"6' 7""",205 lbs,FR,"Waldorf, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700953.png
11,Obadiah Noel,G,"6' 4""",190 lbs,SR,"Frederick, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278235.png
12,Darion Jordan-Thomas,F,"6' 7""",210 lbs,SO,"Brockton, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433017.png
14,Anthony Blunt,G,"6' 2""",185 lbs,FR,"Bowie, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700954.png
15,Allin Blunt,F,"6' 7""",205 lbs,JR,"Crownsville, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396569.png
21,Richie Greaves,G,"6' 1""",178 lbs,FR,"Staten Island, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700955.png
22,Caleb Bates,F,"6' 7""",230 lbs,FR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700956.png
23,Salif Boudie,F,"6' 8""",225 lbs,SR,"Bamako, Mali",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067773.png
