number,name,position,height,weight,class,hometown,player_image
0,Goodnews Kpegeol,G,"6' 5""",200 lbs,SO,"Saint Paul, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4410040.png
1,Sigurd Lorange,G,"5' 11""",185 lbs,SO,"Trondheim, Norway",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592728.png
2,Zion Morgan,G,"6' 5""",190 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066783.png
3,Steven Helm,G,"6' 2""",180 lbs,SO,"Valparaiso, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279175.png
4,Daniel Sackey,G,"5' 9""",175 lbs,JR,"Winnipeg, MB",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397512.png
5,Donovan Clay,G,"6' 7""",205 lbs,SO,"Alton, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592730.png
10,Eron Gordon,G,"6' 3""",205 lbs,SR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4065815.png
11,Emil Freese-Vilien,C,"6' 10""",255 lbs,SO,"Copenhagen, Denmark",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592731.png
12,Tyler Fricke,G,"6' 1""",170 lbs,FR,"Arlington Heights, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703981.png
13,Sheldon Edwards,G,"6' 4""",180 lbs,FR,"West Palm Beach, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703982.png
15,Luke Morrill,G,"6' 2""",200 lbs,SO,"Lombard, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592732.png
20,Brock Pappas,F,"6' 4""",205 lbs,JR,"Valparaiso, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592729.png
22,Mileek McMillan,F,"6' 8""",230 lbs,SR,"Merrillville, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279176.png
23,Ben Krikke,F,"6' 9""",230 lbs,SO,"Edmonton, AB",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592733.png
25,Nick Robinson,G,"6' 5""",215 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066509.png
34,Jacob Ognacevic,F,"6' 8""",210 lbs,FR,"Sheboygan, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703983.png
35,Connor Barrett,G,"6' 6""",200 lbs,FR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4610431.png
