number,name,position,height,weight,class,hometown,player_image
0,Drake Dobbs,G,"6' 3""",--,FR,"Eden Prairie, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700845.png
1,Chris Parker,G,"6' 1""",160 lbs,SR,"Plano, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4289550.png
2,Darius McGhee,G,"5' 9""",--,JR,"Roxboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396745.png
3,Isiah Warfield,G,"6' 5""",--,FR,"Monaca, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700843.png
4,Tytist Dean,G,"6' 0""",180 lbs,SO,"Saint Paul, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396748.png
5,Marten Maide,G,"6' 5""",--,FR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592269.png
10,Elijah Cuffee,G,"6' 4""",185 lbs,SR,"Poca, WV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278881.png
11,Jonathan Jackson,G,"6' 4""",--,FR,"Overland Park, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700846.png
14,Brody Hicks,G,"6' 4""",200 lbs,FR,"Roanoke, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278883.png
15,Colton Reed,G,"6' 3""",--,JR,"Wake Forest, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592270.png
20,Keegan McDowell,F,"6' 6""",180 lbs,JR,"Cincinnati, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278884.png
21,Luke McKay,G,"6' 2""",--,SR,"Lynchburg, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4604744.png
22,Kyle Rode,F,"6' 7""",--,SO,"Lexington, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592272.png
24,Micaiah Abii,F,"6' 7""",--,FR,"Frisco, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700844.png
24,Ezra Talbert,F,"6' 8""",190 lbs,JR,"Olathe, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/3143997.png
25,Josh Price,G,"6' 3""",--,SO,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396746.png
32,Blake Preston,F,"6' 9""",--,SO,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396747.png
33,Shiloh Robinson,F,"6' 7""",--,SO,"Kearney, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592271.png
44,Ryan Hiepler,G,"6' 0""",180 lbs,JR,"Camarillo, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/3947735.png
