number,name,position,height,weight,class,hometown,player_image
0,Tyreek Scott-Grayson,G,"6' 5""",180 lbs,SR,"Brick, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397725.png
2,Michael Ertel,G,"6' 2""",190 lbs,SR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280260.png
3,Tavin Lovan,G,"6' 4""",210 lbs,JR,"Franklin, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397726.png
4,Koby Jeffries,G,"6' 3""",195 lbs,FR,"Olive Branch, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4623861.png
5,Jalen Benjamin,G,"5' 10""",140 lbs,SO,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431903.png
10,Simeon Kirkland,F,"6' 10""",230 lbs,JR,"Ocala, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703132.png
11,Kassim Nicholson,F,"6' 7""",200 lbs,SR,"Jackson, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593280.png
12,Tony Toney,G,"6' 2""",195 lbs,FR,"Huntsville, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703133.png
13,Quan Jackson,G,"6' 4""",183 lbs,SR,"Tallahassee, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067781.png
15,Terrell Ard Jr.,F,"6' 7""",210 lbs,FR,"Acworth, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703134.png
21,Jon Coleman,G,"5' 10""",165 lbs,SO,"Little Rock, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593281.png
25,Rongie Gordon,F,"6' 8""",225 lbs,FR,"Montgomery, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432400.png
33,Tobias Rotegaard,F,"6' 7""",200 lbs,FR,"Kongsvinger, Norway",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703135.png
55,Trey Jemison,C,"7' 0""",260 lbs,JR,"Birmingham, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395623.png
