number,name,position,height,weight,class,hometown,player_image
0,Bol Akot,G,"6' 2""",--,FR,"Manchester, NH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703433.png
1,Tymu Chenery,G,"6' 6""",--,FR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703434.png
2,Matt Balanc,G,"6' 3""",175 lbs,SO,"Silver Spring, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398397.png
3,Savion Lewis,G,"6' 1""",160 lbs,SO,"Dix Hills, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398398.png
4,Seth Pinkney,C,"7' 1""",200 lbs,SO,"Warminster, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593362.png
5,Tyrese Williams,G,"6' 3""",185 lbs,JR,"Beacon, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398399.png
10,Tyree Pickron,G,"6' 3""",180 lbs,JR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398400.png
11,Brendan Martin,G,"5' 7""",150 lbs,JR,"South Setauket, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4609885.png
15,Luis Kortright,G,"6' 3""",--,FR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703435.png
20,Brendan McGuire,F,"6' 7""",190 lbs,SO,"Garden City, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433042.png
22,Elias King,F,"6' 9""",--,SO,"Sacramento, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703436.png
23,Jamil Riggins,F,"6' 6""",190 lbs,FR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432089.png
25,Jacob Rigoni,F,"6' 6""",190 lbs,SR,"Adelaide, SA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279743.png
32,Jack Higgins,G,"6' 1""",170 lbs,JR,"Rumson, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398402.png
