number,name,position,height,weight,class,hometown,player_image
0,Xavion Brown,G,"6' 3""",180 lbs,FR,"Sacramento, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432395.png
1,Justin Forrest,G,"6' 2""",195 lbs,SR,"Decatur, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280137.png
2,Kendall Lewis,F,"6' 7""",195 lbs,SO,"Snellville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593851.png
3,Deshon Parker,G,"6' 4""",195 lbs,JR,"Huber Heights, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397548.png
4,RJ Duhart,F,"6' 9""",205 lbs,SO,"Boynton Beach, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702600.png
5,Michael Almonacy,G,"6' 0""",180 lbs,SR,"Brentwood, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066766.png
10,Michael Eads,G,"6' 4""",200 lbs,FR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702601.png
11,Donovan Gregory,G,"6' 5""",190 lbs,SO,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432904.png
12,Andrew Muse,G,"6' 2""",165 lbs,SO,"Winston-salem, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593852.png
14,Bryant Greene,G,"6' 1""",175 lbs,SO,"Boone, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593853.png
15,CJ Huntley,F,"6' 10""",190 lbs,FR,"Huntersville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702602.png
20,Adrian Delph,G,"6' 3""",185 lbs,JR,"Kings Mountain, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397415.png
24,R.J. Wilson,F,"6' 6""",240 lbs,FR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593854.png
25,James Lewis Jr.,F,"6' 8""",215 lbs,JR,"Mount Holly, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280003.png
30,Jamie Baker,G,"5' 11""",160 lbs,SR,"Concord, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278905.png
33,Sasha Glushkov,C,"6' 11""",205 lbs,FR,"Vladivostok, Russia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702603.png
