number,name,position,height,weight,class,hometown,player_image
0,Keith Smith,G,"6' 0""",170 lbs,SR,"Danville, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067631.png
1,Camren Pierce,G,"5' 10""",175 lbs,FR,"Rancho Cucamonga, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702351.png
2,Kobe Sanders,G,"6' 6""",175 lbs,FR,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702352.png
3,Colby Rogers,G,"6' 5""",190 lbs,SO,"Covington, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592921.png
4,Dyson Koehler,F,"6' 7""",220 lbs,FR,"Salt Lake City, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702350.png
5,Mark Crowe,G,"6' 5""",205 lbs,SR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066868.png
11,Aidan Prukop,G,"6' 4""",180 lbs,FR,"Ladera Ranch, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4585867.png
12,Ryan Evans,G,"6' 2""",190 lbs,FR,"Coto De Caza, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702349.png
13,Nick Carlson,G,"6' 0""",155 lbs,FR,"La Mesa, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702348.png
14,Tuukka Jaakkola,F,"6' 10""",240 lbs,JR,"Helsinki, Finland",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397363.png
15,Alimamy Koroma,F,"6' 8""",220 lbs,SO,"Freetown, Sierra Leone",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592922.png
21,Riley Till,F,"6' 7""",200 lbs,SR,"Dubuque, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066369.png
23,Brantly Stevenson,F,"6' 4""",185 lbs,FR,"Rancho Cucamonga, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702353.png
30,Hank Hollingsworth,F,"6' 10""",235 lbs,SR,"Chelan, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/3948022.png
33,Kyle Colvin,F,"6' 6""",200 lbs,SO,"San Luis Obispo, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397366.png
