number,name,position,height,weight,class,hometown,player_image
0,Mikey West,G,"6' 1""",160 lbs,FR,"Waterbury, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702550.png
1,Collins Joseph,G,"6' 1""",160 lbs,JR,"Riverdale, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398249.png
2,KJ Simon,G,"6' 3""",205 lbs,JR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397710.png
3,Khalyl Simmons,G,"6' 2""",195 lbs,FR,"Louisville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702551.png
4,Jordan Preaster,G,"6' 5""",200 lbs,SO,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592995.png
5,Zen Goodridge,F,"6' 7""",250 lbs,JR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592997.png
10,Kendall Bean,G,"6' 1""",185 lbs,FR,"Port Orange, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702552.png
11,Jeff Coulanges,G,"6' 3""",190 lbs,SR,"Trenton, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398028.png
12,Shakur Poteat,G,"6' 1""",170 lbs,FR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702553.png
13,Calvin Poulina,F,"6' 8""",255 lbs,JR,"The Hague, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395882.png
21,Matthew Mondesir,G,"6' 6""",215 lbs,JR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278266.png
23,Justyn King,F,"6' 7""",235 lbs,SO,"Plant City, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592998.png
30,Joe French,G,"6' 5""",180 lbs,SO,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592996.png
33,Alex Ismail,F,"6' 10""",298 lbs,JR,"Dearborn Heights, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592999.png
