number,name,position,height,weight,class,hometown,player_image
0,Jalen Gaffney,G,"6' 3""",185 lbs,SO,"Columbus, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431732.png
1,R.J. Cole,G,"6' 1""",185 lbs,JR,"Union, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279789.png
2,James Bouknight,G,"6' 5""",190 lbs,SO,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431712.png
4,Tyrese Martin,G,"6' 6""",215 lbs,JR,"Allentown, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397179.png
5,Isaiah Whaley,F,"6' 9""",230 lbs,SR,"Gastonia, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278231.png
10,Brendan Adams,G,"6' 4""",195 lbs,JR,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396612.png
11,Akok Akok,F,"6' 9""",215 lbs,SO,"Manchester, NH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431706.png
12,Tyler Polley,F,"6' 9""",215 lbs,SR,"Miramar, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278230.png
13,Richie Springs,F,"6' 9""",225 lbs,FR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592905.png
20,Andrew Hurley,G,"6' 1""",175 lbs,FR,"Glastonbury, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702022.png
21,Adama Sanogo,F,"6' 9""",240 lbs,FR,"Bamako, Mali",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702023.png
25,Josh Carlton,F,"6' 11""",240 lbs,SR,"Winterville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278229.png
41,Matt Garry,G,"6' 5""",195 lbs,JR,"Southington, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4415543.png
44,Andre Jackson,G,"6' 6""",210 lbs,FR,"Amsterdam, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432190.png
