number,name,position,height,weight,class,hometown,player_image
0,Ty Gadsden,G,"6' 1""",165 lbs,SR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397568.png
1,Brian Tolefree,G,"6' 5""",195 lbs,JR,"Lawrence, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592974.png
2,Shykeim Phillips,G,"6' 0""",170 lbs,SO,"Winterville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592975.png
4,Mike Okauru,G,"6' 3""",185 lbs,SR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278057.png
5,Jake Boggs,G,"6' 7""",190 lbs,SO,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431899.png
10,Jamahri Harvey,G,"6' 5""",175 lbs,FR,"Fayetteville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702775.png
12,Jay Estime',G,"6' 5""",185 lbs,SR,"Lilburn, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279216.png
13,Ian Steere,F,"6' 9""",245 lbs,JR,"Sanford, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395663.png
14,Joe Pridgen,G,"6' 5""",210 lbs,SO,"Winchendon, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432092.png
15,De'Marcus Elliott,G,"6' 0""",180 lbs,FR,"Fuquay-Varina, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702776.png
22,Brent Jenkins,G,"6' 5""",190 lbs,JR,"Elizabeth City, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4412210.png
23,Ja'Juan Carr,G,"6' 2""",180 lbs,FR,"Rocky Point, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702777.png
24,Imajae Dodd,F,"6' 6""",255 lbs,SO,"Snow Hill, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431947.png
30,Jaylen Sims,G,"6' 6""",195 lbs,JR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397570.png
32,John Bowen,F,"6' 7""",200 lbs,SR,"Bladenboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592976.png
NA,Jack Mehrtens,ATH,--,--,--,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4732597.png
