number,name,position,height,weight,class,hometown,player_image
0,Kaodirichi Akobundu-Ehiogu,F,"6' 9""",190 lbs,SO,"Mesquite, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4403467.png
1,Sam Griffin,G,"6' 3""",180 lbs,SO,"Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432994.png
2,Jordan Phillips,F,"6' 7""",218 lbs,JR,"Fort Worth, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395707.png
3,Carson Bischoff,G,"6' 4""",210 lbs,JR,"Ogden, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593101.png
4,David Azore,G,"6' 4""",205 lbs,JR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280270.png
5,Brandyn Talbot,G,"6' 5""",170 lbs,FR,"Newmarket, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702054.png
10,Fredelin De La Cruz,F,"6' 7""",220 lbs,JR,"El Seibo, Dominican Republic",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702055.png
12,Lazaro Rojas,F,"6' 11""",235 lbs,SR,"Porto Seguro, Brazil",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066681.png
13,Shahada Wells,G,"6' 0""",176 lbs,JR,"Amarillo, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702056.png
14,Davis Steelman,G,"6' 3""",185 lbs,SR,"Bedford, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593918.png
15,Antonio Romanelli,G,"6' 0""",170 lbs,FR,"Sydney, NSW",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702057.png
20,Nicolas Elame,G,"6' 3""",185 lbs,SO,"Paris, France",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593919.png
21,Tre Jones,F,"6' 5""",205 lbs,FR,"Arlington, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593920.png
23,Patrick Mwamba,F,"6' 7""",201 lbs,SO,"Bukava, Congo",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397685.png
33,McKade Marquis,G,"6' 1""",195 lbs,SO,"Whitehouse, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397686.png
35,Grayson Carter,F,"6' 10""",225 lbs,SO,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397075.png
