number,name,position,height,weight,class,hometown,player_image
0,Antwann Jones,G,"6' 6""",220 lbs,SO,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396634.png
4,Shereef Mitchell,G,"6' 0""",170 lbs,SO,"Omaha, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432059.png
5,Alex O'Connell,G,"6' 6""",180 lbs,SR,"Roswell, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277846.png
10,Jett Canfield,G,"5' 10""",165 lbs,SO,"Topeka, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397035.png
11,Marcus Zegarowski,G,"6' 2""",180 lbs,JR,"Hamilton, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397036.png
12,Andrew Merfeld,G,"5' 11""",185 lbs,FR,"Omaha, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701552.png
13,Christian Bishop,F,"6' 7""",220 lbs,JR,"Lee's Summit, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397037.png
14,Sami Osmani,G,"6' 4""",205 lbs,FR,"Oak Lawn, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701553.png
20,Nic Zeil,F,"6' 8""",210 lbs,SO,"Kansas City, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592457.png
22,Devin Davis,G,"6' 0""",175 lbs,FR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701554.png
23,Damien Jefferson,F,"6' 5""",220 lbs,SR,"East Chicago, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066720.png
24,Mitch Ballock,G,"6' 5""",205 lbs,SR,"Eudora, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278556.png
32,Ryan Kalkbrenner,C,"7' 0""",235 lbs,FR,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4576060.png
34,Denzel Mahoney,G,"6' 5""",220 lbs,SR,"Oviedo, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067205.png
41,Jacob Epperson,C,"6' 11""",235 lbs,JR,"Melbourne, VIC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278557.png
44,Rati Andronikashvili,G,"6' 4""",185 lbs,FR,"Tbilisi, Georgia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701555.png
55,Modestas Kancleris,F,"6' 9""",195 lbs,FR,"Kaunas, Lithuania",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701556.png
