number,name,position,height,weight,class,hometown,player_image
0,Yahuza Rasas,F,"6' 7""",200 lbs,JR,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594119.png
1,Galen Alexander,F,"6' 6""",220 lbs,SR,"Breaux Bridge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278082.png
2,Ja'Mare Redus,G,"5' 11""",170 lbs,SO,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432085.png
4,Bryson Etienne,G,"6' 3""",190 lbs,SR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594120.png
5,Joirdon Karl Nicholas,F,"6' 9""",220 lbs,JR,"Pearland, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278623.png
11,Jordan Gilliam,G,"6' 5""",175 lbs,JR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397615.png
12,John Jones,G,"6' 0""",165 lbs,SR,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278696.png
14,Chris Baldwin,F,"6' 9""",220 lbs,SR,"Springfield, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066798.png
15,Justin Hopkins,F,"6' 5""",205 lbs,SR,"Huntsville, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067629.png
20,Michael Weathers,G,"6' 3""",175 lbs,SR,"Roeland Park, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067391.png
23,Ashton McClelland,G,"6' 1""",155 lbs,SO,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397950.png
24,John Walker III,F,"6' 9""",200 lbs,JR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278121.png
32,Andrew Malveaux III,G,"5' 10""",170 lbs,SO,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4705525.png
33,Quinton Brigham,G,"6' 5""",215 lbs,SR,"Fort Worth, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594121.png
