number,name,position,height,weight,class,hometown,player_image
0,Damani McEntire,G,"6' 4""",190 lbs,SO,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592639.png
1,Nick Fleming,G,"6' 1""",165 lbs,JR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702153.png
2,Aanen Moody,G,"6' 3""",165 lbs,JR,"Dickinson, ND",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278631.png
3,John Knight III,G,"6' 3""",205 lbs,SR,"Jackson, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397421.png
4,Dre Marin,G,"6' 0""",175 lbs,SR,"Glendale, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278670.png
5,Tevian Jones,G,"6' 7""",190 lbs,JR,"Chandler, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397000.png
12,Maizen Fausett,F,"6' 6""",225 lbs,JR,"Saratoga Springs, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397379.png
13,Darnell Latham Jr.,G,"6' 2""",160 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702154.png
14,Jason Spurgin,C,"6' 11""",225 lbs,FR,"Torquay, VIC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702155.png
15,Harrison Butler,G,"6' 5""",230 lbs,JR,"Santa Ana, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397380.png
21,Kingsley Box,G,"6' 5""",165 lbs,FR,"Melbourne, VIC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702156.png
22,Ivan Madunic,F,"6' 11""",230 lbs,SR,"Split, Croatia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066954.png
23,Courtese Cooper,F,"6' 9""",220 lbs,JR,"Elgin, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396977.png
25,Dee Barnes,G,"6' 4""",180 lbs,JR,"Great Mills, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397973.png
30,Marquis Moore,G,"6' 6""",205 lbs,JR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397733.png
32,Benjamin Ramirez,G,"6' 0""",170 lbs,FR,"Beverly Hills, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702157.png
33,Martel Williams,G,"6' 3""",200 lbs,FR,"Las Vegas, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702158.png
