number,name,position,height,weight,class,hometown,player_image
0,Davonte Gaines,G,"6' 7""",181 lbs,SO,"Buffalo, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431961.png
3,Drew Pember,F,"6' 10""",190 lbs,SO,"Knoxville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431793.png
5,Josiah-Jordan James,G,"6' 6""",207 lbs,SO,"Charleston, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431685.png
10,John Fulkerson,F,"6' 9""",215 lbs,SR,"Kingsport, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066215.png
11,Jaden Springer,G,"6' 4""",204 lbs,FR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432164.png
12,Victor Bailey Jr.,G,"6' 4""",179 lbs,JR,"Austin, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278512.png
13,Olivier Nkamhoua,F,"6' 8""",223 lbs,SO,"Helsinki, Finland",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431832.png
21,Kent Gilbert,G,"6' 1""",164 lbs,FR,"Greenville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702474.png
24,Isaiah Sulack,G,"6' 5""",170 lbs,SO,"Knoxville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702475.png
25,Santiago Vescovi,G,"6' 3""",188 lbs,SO,"Montevideo, Uruguay",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4609299.png
30,Brock Jancek,F,"6' 8""",222 lbs,JR,"Knoxville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396934.png
32,Cole Morris,F,"6' 9""",192 lbs,FR,"Marietta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702476.png
33,Uros Plavsic,F,"7' 0""",262 lbs,SO,"Ivanjica, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397023.png
35,Yves Pons,G,"6' 6""",215 lbs,SR,"Fuveau, France",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278116.png
45,Keon Johnson,G,"6' 5""",186 lbs,FR,"Shelbyville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432192.png
55,E.J. Anosike,F,"6' 7""",245 lbs,SR,"East Orange, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279647.png
