number,name,position,height,weight,class,hometown,player_image
0,Greg Outlaw,G,"6' 4""",175 lbs,SO,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593242.png
1,Nigel Scantlebury,G,"6' 1""",170 lbs,JR,"Rochester, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703142.png
2,Myles Baker,G,"6' 3""",195 lbs,SO,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593244.png
3,Ian Krishnan,G,"6' 2""",180 lbs,JR,"Boyds, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397951.png
5,Xavier Wilson,F,"6' 7""",210 lbs,SO,"Spring Valley, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593245.png
10,Zach Newkirk,G,"6' 1""",185 lbs,JR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593246.png
11,Tre Mitchell,G,"6' 3""",170 lbs,JR,"Phoenix, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703143.png
13,Jamir Reed,G,"6' 4""",200 lbs,SO,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593247.png
20,Stephane Ayangma,F,"6' 6""",215 lbs,SR,"Yaounde, Cameroon",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593248.png
23,Karrington Wallace,F,"6' 7""",200 lbs,JR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397955.png
24,Ola Olamuyiwa,C,"6' 9""",220 lbs,SO,"Lagos, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593250.png
