number,name,position,height,weight,class,hometown,player_image
0,Chris Johnson,F,"6' 7""",215 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4286436.png
1,Trendon Hankerson,G,"6' 2""",185 lbs,JR,"Novi, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397854.png
2,Kaleb Thornton,G,"6' 0""",170 lbs,SO,"Bolingbrook, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703521.png
3,Justin Lee,F,"6' 8""",210 lbs,JR,"Lawrenceville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397855.png
4,Tavon Jones,G,"6' 3""",180 lbs,JR,"Linden, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703522.png
5,Zaire Mateen,G,"6' 0""",170 lbs,SR,"Queens, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397856.png
11,Chinedu Okanu,F,"6' 7""",225 lbs,JR,"Gary, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703523.png
12,Zool Kueth,F,"6' 7""",200 lbs,JR,"Gallatin, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703524.png
13,Adong Makuoi,C,"6' 9""",220 lbs,JR,"Edmonton, AB",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703525.png
20,Daniel Filippone,G,"6' 1""",175 lbs,SO,"Antioch, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4595436.png
23,Tyler Cochran,G,"6' 2""",220 lbs,SO,"Bolingbrook, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431930.png
24,Darius Beane,G,"6' 3""",175 lbs,JR,"Carbondale, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397490.png
25,Nathan Scott,F,"6' 8""",195 lbs,SR,"Naperville, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4595437.png
32,Keenon Cole,F,"6' 7""",200 lbs,SO,"Streamwood, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4595438.png
50,Anthony Crump,G,"6' 8""",200 lbs,JR,"Inkster, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397550.png
55,Kamron Battle,G,"6' 5""",180 lbs,FR,"Oswego, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4715987.png
NA,Noah Mccarty,ATH,--,--,--,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4705447.png
