number,name,position,height,weight,class,hometown,player_image
0,Alec Oglesby,G,"6' 5""",187 lbs,FR,"Gainesville, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702696.png
1,Demetrius Terry,G,"6' 0""",175 lbs,FR,"Cleveland, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702697.png
2,Yahel Hill,G,"6' 0""",170 lbs,JR,"Cleveland, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702698.png
3,Craig Beaudion,G,"6' 3""",170 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592881.png
4,Franklyn Penn Jr.,G,"6' 3""",190 lbs,SR,"Huntum's Ghut, British Virgin Islands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592882.png
5,Tre Gomillion,G,"6' 4""",215 lbs,JR,"Augusta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592883.png
11,Jayson Woodrich,F,"6' 7""",195 lbs,FR,"Beachwood, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702699.png
12,Algevon Eichelberger,F,"6' 8""",250 lbs,SR,"Saginaw, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4065777.png
13,Chris Greene,F,"6' 8""",210 lbs,JR,"Newport News, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702700.png
20,Aria Eskandari,G,"6' 3""",190 lbs,JR,"Sanford, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4600073.png
21,Jeremy Sanchez,G,"6' 0""",170 lbs,SO,"North Ridgeville, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4598183.png
23,Hugo Ferreira,G,"6' 1""",165 lbs,SO,"Vila Nova de Gaia, Portugal",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592884.png
24,Torrey Patton,G,"6' 5""",195 lbs,SR,"Dayton, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279311.png
31,Ben Sternberg,G,"6' 0""",152 lbs,JR,"Cleveland, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702701.png
35,Deante Johnson,F,"6' 9""",210 lbs,JR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4399102.png
50,Mabor Majak,F,"7' 2""",230 lbs,FR,"Tortola, British Virgin Islands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433216.png
55,D'Moi Hodge,G,"6' 4""",180 lbs,JR,"Tortola, British Virgin Islands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702702.png
