number,name,position,height,weight,class,hometown,player_image
1,Logan McLaughlin,G,"6' 1""",185 lbs,FR,"Carrollton, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703599.png
3,Airion Simmons,F,"6' 5""",264 lbs,SO,"Little Rock, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433077.png
4,Damien Daniels,G,"5' 7""",140 lbs,JR,"Kansas City, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397957.png
5,Cameron Steele,F,"6' 8""",205 lbs,FR,"Excelsior, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703600.png
10,Reggie Miller,G,"6' 0""",150 lbs,SR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593747.png
11,Tobias Cameron,G,"6' 5""",210 lbs,JR,"Gold Coast, QLD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278255.png
12,Mahki Morris,G,"6' 3""",184 lbs,SR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593748.png
13,Payton Brooks,G,"6' 2""",193 lbs,FR,"Abilene, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703601.png
15,Immanuel Allen,G,"6' 4""",215 lbs,SO,"Lake Oswego, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593749.png
20,Coryon Mason,G,"6' 0""",190 lbs,SR,"Oklahoma City, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593750.png
21,Jameson Richardson,F,"6' 8""",230 lbs,FR,"Duke, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703602.png
32,Joe Pleasant,F,"6' 8""",220 lbs,JR,"Overland Park, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397958.png
33,Paul Hiepler,G,"6' 4""",190 lbs,SR,"Camarillo, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278253.png
34,Kolton Kohl,C,"7' 0""",240 lbs,SR,"San Angelo, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067625.png
42,Clay Gayman,F,"6' 6""",220 lbs,JR,"Nevada, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397959.png
