number,name,position,height,weight,class,hometown,player_image
0,Trace Young,G,"6' 3""",176 lbs,FR,"Austin, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703222.png
1,John Tonje,G,"6' 5""",222 lbs,SO,"Omaha, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593043.png
3,Kendle Moore,G,"5' 10""",151 lbs,JR,"Danville, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397269.png
4,Isaiah Stevens,G,"6' 0""",180 lbs,SO,"Allen, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432117.png
5,P.J. Byrd,G,"6' 1""",175 lbs,JR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397229.png
10,James Moors,F,"6' 10""",239 lbs,FR,"Auckland, New Zealand",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593039.png
11,Dischon Thomas,F,"6' 9""",232 lbs,SO,"Phoenix, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593040.png
21,David Roddy,G,"6' 5""",252 lbs,SO,"Minneapolis, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593041.png
22,Nick Bassett,F,"6' 4""",193 lbs,SO,"Colorado Springs, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703223.png
23,Isaiah Rivera,G,"6' 5""",209 lbs,FR,"Geneseo, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703224.png
31,Adam Thistlewood,F,"6' 6""",212 lbs,JR,"Golden, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397271.png
35,Jacob Jennissen,C,"6' 11""",232 lbs,FR,"Sauk Centre, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703225.png
