number,name,position,height,weight,class,hometown,player_image
1,Jay Green,G,"6' 5""",200 lbs,JR,"Sydney, NSW",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278952.png
2,Ajang Aguek,F,"6' 8""",180 lbs,SO,"Glendale, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592622.png
3,Davy Cummard,G,"6' 0""",200 lbs,JR,"Mesa, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592623.png
4,Carter Mahaney,G,"6' 2""",185 lbs,FR,"Lafayette, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702117.png
5,Charles Burns,G,"6' 0""",150 lbs,SO,"Lolo, MT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592624.png
10,Olgierd Dmochewicz,F,"6' 11""",200 lbs,FR,"Konstancin-Jezioma, Poland",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702118.png
11,Jackson Larsen,F,"6' 7""",192 lbs,FR,"El Cajon, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432028.png
13,Keith Haymon,F,"6' 7""",195 lbs,SO,"Cypress, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397304.png
14,Isaiah Lewis,G,"6' 6""",195 lbs,SO,"Little Elm, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592625.png
15,Nik Mains,F,"6' 8""",215 lbs,JR,"Scottsdale, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278643.png
20,Cameron Shelton,G,"6' 2""",180 lbs,JR,"Chino, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397305.png
21,Luke Avdalovic,G,"6' 5""",195 lbs,JR,"Folsom, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278644.png
22,Wynton Brown,F,"6' 8""",215 lbs,FR,"Bellflower, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702119.png
33,Carson Towt,F,"6' 9""",225 lbs,FR,"Gilbert, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702120.png
