number,name,position,height,weight,class,hometown,player_image
0,Tyler Morman,F,"6' 8""",225 lbs,JR,"Mableton, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593131.png
1,Denijay Harris,F,"6' 7""",215 lbs,SO,"Columbus, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593268.png
2,Justin Johnson,G,"6' 6""",185 lbs,JR,"Fort Lauderdale, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703110.png
3,Angel Smith,G,"6' 5""",185 lbs,FR,"Fort Lauderdale, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432110.png
4,Blake Roberts,G,"6' 2""",185 lbs,FR,"Hattiesburg, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703111.png
5,DeAndre Pinckney,F,"6' 8""",225 lbs,JR,"Carol City, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703112.png
10,Tae Hardy,G,"6' 3""",175 lbs,JR,"Ellenwood, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396616.png
11,LaDavius Draine,G,"6' 4""",210 lbs,SR,"Calhoun City, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279101.png
13,Kai Steinman,G,"6' 3""",191 lbs,FR,"Champaign, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703113.png
14,Tyler Stevenson,F,"6' 8""",225 lbs,JR,"Columbus, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397707.png
15,Clay Weatherspoon,G,"6' 1""",210 lbs,SR,"Ridgeland, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067061.png
20,Javarzia Belton,F,"6' 10""",275 lbs,FR,"Calhoun Falls, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433562.png
21,Jay Malone,G,"6' 0""",167 lbs,JR,"Meridian, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593272.png
22,Jeffery Armstrong,G,"6' 0""",175 lbs,FR,"Rainsville, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593269.png
34,Artur Konontsuk,F,"6' 8""",213 lbs,SO,"Pranu, Estonia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593271.png
44,Mark Jaakson,G,"6' 8""",210 lbs,FR,"Tallin, Estonia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703114.png
55,Jaron Pierre Jr.,G,"6' 5""",185 lbs,FR,"New Orleans, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703115.png
