number,name,position,height,weight,class,hometown,player_image
0,D.J. Wilkins,G,"6' 2""",182 lbs,JR,"Merrillville, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397350.png
1,Joseph Yesufu,G,"6' 0""",180 lbs,SO,"Bolingbrook, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431856.png
2,Tremell Murphy,F,"6' 6""",210 lbs,SR,"Griffith, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397346.png
3,Garrett Sturtz,G,"6' 3""",175 lbs,JR,"Newton, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397348.png
4,ShanQuan Hemphill,F,"6' 6""",195 lbs,SR,"Gary, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397747.png
10,Okay Djamgouz,G,"6' 5""",182 lbs,FR,"Toronto, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592679.png
11,Bryceson Burns,G,"6' 5""",190 lbs,FR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703093.png
12,Roman Penn,G,"6' 0""",185 lbs,JR,"Calumet City, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279754.png
13,Issa Samake,F,"6' 8""",220 lbs,FR,"Des Moines, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592681.png
14,Noah Thomas,G,"6' 2""",163 lbs,SR,"Sydney, NSW",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278995.png
20,Jonah Jackson,G,"6' 3""",210 lbs,SR,"Merrillville, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592680.png
21,Jordan Kwiecinski,F,"6' 9""",195 lbs,FR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703094.png
22,Andrew Barrett,G,"6' 5""",183 lbs,JR,"Rock Island, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592678.png
24,Nate Ferguson,F,"6' 8""",210 lbs,FR,"Lemont, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432981.png
25,Connor Gholson,G,"6' 3""",192 lbs,JR,"Newton, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278997.png
41,Deven Dahlke,G,"6' 2""",185 lbs,FR,"Phoenix, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703095.png
51,Darnell Brodie,F,"6' 10""",275 lbs,JR,"Newark, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397121.png
