number,name,position,height,weight,class,hometown,player_image
0,Greg Bowie II,G,"6' 2""",180 lbs,JR,"San Antonio, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280186.png
1,Daylen Kountz,G,"6' 4""",191 lbs,JR,"Denver, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397060.png
2,Matt Johnson,G,"6' 2""",180 lbs,JR,"Aurora, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278649.png
3,Tre'Shon Smoots,G,"6' 1""",175 lbs,SO,"Sacramento, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397308.png
5,Sam Masten,G,"6' 2""",175 lbs,JR,"Highlands Ranch, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397310.png
10,Jamel Melvin,F,"6' 9""",205 lbs,FR,"Mclean, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702083.png
11,Rodrick McCobb,G,"6' 5""",185 lbs,SR,"Ontario, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592626.png
12,Connor Creech,G,"6' 5""",185 lbs,FR,"Hastings, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702084.png
13,Bodie Hume,G,"6' 6""",190 lbs,JR,"Sterling, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397311.png
15,Kur Jockuch,F,"6' 9""",220 lbs,JR,"Barrie, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397312.png
20,Malcolm Little,G,"6' 3""",165 lbs,FR,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592627.png
21,Bryce Kennedy,F,"6' 7""",205 lbs,FR,"Allen, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702085.png
24,Marque English II,G,"6' 6""",205 lbs,SO,"Pittsburg, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702086.png
25,Jalen Page,G,"6' 5""",190 lbs,FR,"Boulder, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702087.png
32,Theo Hughes,C,"7' 0""",260 lbs,FR,"Brentwood, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702088.png
43,Roy Grigsby,F,"6' 9""",200 lbs,SO,"Superior, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397314.png
