number,name,position,height,weight,class,hometown,player_image
0,Dallas Watson,G,"6' 4""",170 lbs,JR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398384.png
1,Zarique Nutter,G,"6' 5""",185 lbs,FR,"Newark, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703526.png
2,Marty Silvera,G,"6' 0""",190 lbs,FR,"Worcester, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703527.png
5,Daryl Banks III,G,"6' 3""",165 lbs,SO,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593386.png
10,Fousseyni Drame,F,"6' 7""",192 lbs,SO,"Bamako, Mali",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432970.png
11,KC Ndefo,F,"6' 7""",195 lbs,JR,"Elmont, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398386.png
12,Noah Kamba,G,"6' 2""",180 lbs,SO,"Lynn, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432006.png
14,Hassan Drame,F,"6' 7""",190 lbs,SO,"Bamako, Mali",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593387.png
15,Matthew Lee,G,"6' 0""",160 lbs,SO,"San Juan, Puerto Rico",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593388.png
20,Tarojae Brake,G,"6' 3""",185 lbs,SR,"Coatesville, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703528.png
24,Oumar Diahame,F,"6' 10""",200 lbs,FR,"Dakar, Senegal",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703529.png
25,Doug Edert,G,"6' 2""",185 lbs,SO,"Nutley, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432977.png
30,Babacar Diallo,G,--,--,--,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4711705.png
