number,name,position,height,weight,class,hometown,player_image
0,Greyson Kelley,G,"6' 2""",195 lbs,SR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702986.png
1,Jamir Thomas,F,"6' 8""",275 lbs,SR,"Passaic, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593431.png
2,Carson Ryan,G,"6' 4""",200 lbs,FR,"Struthers, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702987.png
3,Darius Quisenberry,G,"6' 1""",188 lbs,JR,"Springfield, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397790.png
4,Kenny Ganley Jr.,G,"6' 4""",195 lbs,FR,"Brecksville, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593432.png
5,Christian Bentley,G,"6' 3""",207 lbs,SR,"Brampton, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279750.png
11,Daniel Ogoro,G,"6' 5""",205 lbs,FR,"London, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593433.png
14,Alex Vargo,G,"6' 5""",200 lbs,--,"Wheeling, WV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702988.png
15,Myles Hunter,G,"6' 5""",180 lbs,FR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702989.png
20,Geoff Hamperian,G,"6' 4""",205 lbs,JR,"Morgantown, WV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279692.png
22,Shemar Rathan-Mayes,G,"5' 11""",165 lbs,FR,"Toronto, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702990.png
24,Cheick Traore,F,"6' 8""",220 lbs,FR,"Concord, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702991.png
25,William Dunn,F,"6' 8""",211 lbs,FR,"Quincy, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702992.png
31,Michael Akuchie,F,"6' 8""",205 lbs,SR,"Plantation, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279695.png
32,Garrett Covington,G,"6' 5""",200 lbs,SR,"Carmel, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4285365.png
33,Naz Bohannon,F,"6' 6""",228 lbs,SR,"Lorain, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4285366.png
