number,name,position,height,weight,class,hometown,player_image
0,Caleb Green,G,"5' 10""",175 lbs,JR,"Londonderry, NH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280068.png
1,Chris Maidoh,F,"6' 10""",190 lbs,SO,"New Carrollton, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593276.png
2,Taj Benning,G,"6' 4""",202 lbs,SR,"Fair Lawn, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279483.png
3,Jalen Leach,G,"6' 4""",190 lbs,FR,"Nyack, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702945.png
4,Jake Wojcik,G,"6' 5""",190 lbs,JR,"San Jose, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397191.png
5,Supreme Cook,F,"6' 9""",200 lbs,FR,"East Orange, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702946.png
10,Allan Jeanne-Rose,F,"6' 7""",195 lbs,SO,"Saint Joseph, Martinique",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593277.png
11,Calvin Whipple,G,"6' 4""",195 lbs,JR,"Leominster, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398077.png
12,Jack Mullally,G,"5' 10""",165 lbs,SO,"Belle Harbor, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594162.png
14,Jason Edokpayi,F,"6' 6""",210 lbs,FR,"Laurel, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702947.png
15,Jack Brown,F,"6' 6""",195 lbs,FR,"Greenville, DE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702948.png
20,Zach Crisler,F,"6' 9""",225 lbs,SO,"North Wales, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431936.png
21,Mark Henry,G,"5' 11""",166 lbs,SO,"Hamburg, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593278.png
22,John Kelly,F,"6' 7""",195 lbs,SO,"Shelton, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593279.png
24,Jesus Cruz,G,"6' 5""",210 lbs,SR,"Carolina, Puerto Rico",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279488.png
35,Tshiefu Ngalakulondi,F,"6' 7""",215 lbs,JR,"Manchester, NH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278410.png
