number,name,position,height,weight,class,hometown,player_image
0,Ben Coupet Jr.,G,"6' 7""",185 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066780.png
1,Markquis Nowell,G,"5' 7""",155 lbs,JR,"Harlem, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397554.png
2,Alsean Evans,G,"6' 6""",195 lbs,JR,"Lakeland, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593934.png
3,Isaiah Palermo,G,"6' 5""",185 lbs,SO,"Kissimmee, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431834.png
5,CJ White,G,"6' 5""",215 lbs,JR,"Little Rock, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396639.png
10,Marko Lukic,G,"6' 7""",195 lbs,SO,"Belgrade, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432042.png
11,Marko Andric,G,"6' 2""",180 lbs,FR,"Belgrade, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702597.png
12,Terrell Curtis II,G,"5' 10""",165 lbs,JR,"Maumelle, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397555.png
15,Sydney Agudah,G,"6' 2""",175 lbs,SR,"Fort Worth, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593935.png
25,Nikola Maric,F,"6' 10""",250 lbs,JR,"Trebinje, Bosnia & Herzegovina",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397558.png
32,Kris Bankston,F,"6' 8""",220 lbs,JR,"Little Rock, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280289.png
33,Jovan Stulic,G,"6' 5""",205 lbs,SO,"Prigrevica, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432118.png
35,Yacine Toumi,G,"6' 9""",200 lbs,FR,"Meudon, France",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702598.png
44,Ruot Monyyong,F,"6' 10""",190 lbs,SR,"Nashville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593936.png
52,Admir Besovic,C,"7' 0""",240 lbs,SR,"Sarajevo, Bosnia & Herzegovina",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278627.png
