number,name,position,height,weight,class,hometown,player_image
0,Myreon Jones,G,"6' 3""",180 lbs,JR,"Birmingham, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397238.png
1,Seth Lundy,F,"6' 6""",219 lbs,SO,"Paulsboro, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431775.png
2,Myles Dread,G,"6' 4""",220 lbs,JR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397239.png
3,Sam Sessoms,G,"6' 0""",187 lbs,JR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395880.png
4,Caleb Dorsey,G,"6' 7""",230 lbs,FR,"Westminster, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4581505.png
5,Jamari Wheeler,G,"6' 1""",170 lbs,SR,"Live Oak, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277978.png
10,Kyle McCloskey,G,"6' 5""",212 lbs,JR,"Lower Gwynedd, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397241.png
12,Izaiah Brockington,G,"6' 4""",200 lbs,JR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278412.png
14,Patrick Kelly,F,"6' 7""",215 lbs,FR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432014.png
15,Trent Buttrick,F,"6' 8""",240 lbs,SR,"Bloomsburg, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277981.png
20,Taylor Nussbaum,G,"6' 2""",175 lbs,SR,"South Salem, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277979.png
21,John Harrar,F,"6' 9""",240 lbs,SR,"Wallingford, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277980.png
22,Dallion Johnson,G,"6' 3""",175 lbs,FR,"Haverhill, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433567.png
23,D.J. Gordon,G,"6' 5""",175 lbs,FR,"Pittsburgh, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4591261.png
30,Abdou Tsimbila,F,"6' 8""",235 lbs,FR,"Yaounde, Cameroon",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702329.png
33,Andy Christos,G,"6' 5""",175 lbs,FR,"Madison, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702328.png
