number,name,position,height,weight,class,hometown,player_image
0,Mekhi Long,G,"6' 7""",195 lbs,SO,"Bryans Road, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431804.png
1,Jason Wade,G,"6' 5""",205 lbs,JR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397567.png
2,Brady O'Connell,G,"6' 7""",190 lbs,FR,"Milton, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703096.png
3,Malik Curry,G,"6' 1""",180 lbs,SR,"Wilmington, DE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592874.png
10,Xavier Green,G,"6' 6""",200 lbs,SR,"Williamsburg, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067031.png
11,A.J. Oliver II,G,"6' 5""",190 lbs,JR,"Birmingham, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592878.png
12,Jaylin Hunter,G,"5' 11""",185 lbs,SO,"Manchester, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592875.png
13,John Shanu II,F,"6' 10""",220 lbs,FR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703097.png
15,Joe Reece,F,"6' 8""",200 lbs,JR,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703098.png
21,Alfis Pilavios,F,"6' 5""",200 lbs,JR,"Athens, Greece",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279095.png
22,Kalu Ezikpe,F,"6' 8""",235 lbs,JR,"Lawrenceville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397564.png
23,Austin Trice,F,"6' 7""",235 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397007.png
25,David Strother,G,"6' 2""",175 lbs,SR,"Lumberton, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703099.png
