number,name,position,height,weight,class,hometown,player_image
0,RayQuan Evans,G,"6' 4""",210 lbs,SR,"Billings, MT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592190.png
1,RaiQuan Gray,F,"6' 8""",260 lbs,JR,"Fort Lauderdale, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277850.png
2,Anthony Polite,G,"6' 6""",215 lbs,JR,"Lugano, Switzerland",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277852.png
4,Scottie Barnes,G,"6' 9""",227 lbs,FR,"West Palm Beach, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433134.png
5,Balsa Koprivica,C,"7' 1""",240 lbs,SO,"Belgrade, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432829.png
10,Malik Osborne,F,"6' 9""",225 lbs,JR,"Matteson, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279098.png
11,Nathanael Jack,G,"6' 5""",195 lbs,SR,"Mississauga, AB",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592191.png
12,Justin Lindner,G,"6' 1""",180 lbs,SR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277853.png
15,Quincy Ballard,C,"6' 11""",240 lbs,FR,"Syracuse, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683134.png
20,Travis Light,G,"6' 5""",180 lbs,SR,"Vienna, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4065659.png
23,M.J. Walker,G,"6' 5""",213 lbs,SR,"Riverdale, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277854.png
24,Sardaar Calhoun,G,"6' 6""",220 lbs,JR,"Tappahannock, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701239.png
30,Harrison Prieto,F,"6' 8""",230 lbs,SR,"Mandeville, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277856.png
31,Wyatt Wilkes,G,"6' 8""",220 lbs,JR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277855.png
33,Will Miles,G,"6' 6""",220 lbs,SR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4065661.png
34,Tanor Ngom,C,"7' 1""",236 lbs,SR,"Dakar, Senegal",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701240.png
40,Isaac Spainhour,G,"6' 3""",160 lbs,FR,"King, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701241.png
42,Cleveland Yates,G,"6' 2""",214 lbs,SO,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4598818.png
44,Max Thorpe,G,"6' 3""",175 lbs,FR,"Clearwater, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701242.png
