number,name,position,height,weight,class,hometown,player_image
0,Hunter Marks,F,"6' 9""",190 lbs,JR,"Phillip Island, VIC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395886.png
1,Briggs McClain,G,"6' 4""",175 lbs,FR,"Martinsburg, WV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702189.png
2,D.J. Mitchell,G,"6' 0""",160 lbs,JR,"Englewood Cliffs, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395893.png
3,Jakub Dombek,F,"6' 11""",210 lbs,SO,"Ostrava, Czech Republic",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397061.png
4,Moses Flowers,G,"6' 3""",180 lbs,SO,"Dorchester, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432982.png
5,Cameron McCravy,G,"6' 0""",170 lbs,SO,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4600843.png
11,PJ Henry,G,"5' 10""",165 lbs,SO,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431987.png
12,Miroslav Stafl,F,"6' 10""",235 lbs,SO,"Liberec, Czech Republic",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592903.png
14,Rastislav Sipkovsky,F,"6' 6""",--,FR,"Bratislava, Slovakia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702190.png
15,Thomas Webley,F,"6' 10""",240 lbs,FR,"Christchurch, New Zealand",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702191.png
20,Austin Williams,G,"6' 4""",200 lbs,SR,"Roseland, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279709.png
21,Matt Hobbs,G,"6' 4""",200 lbs,SR,"Anchorage, AK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395891.png
22,AJ Gray,G,"6' 4""",--,FR,"Rochester, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702192.png
23,Michael Dunne,G,"6' 0""",190 lbs,JR,"Matawan, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395892.png
25,Traci Carter,G,"6' 1""",175 lbs,SR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/3906520.png
