number,name,position,height,weight,class,hometown,player_image
0,Jacob Toppin,F,"6' 9""",194 lbs,SO,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592461.png
2,Devin Askew,G,"6' 3""",198 lbs,FR,"Sacramento, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702467.png
3,Brandon Boston Jr.,G,"6' 7""",185 lbs,FR,"Norcross, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432162.png
5,Terrence Clarke,G,"6' 7""",194 lbs,FR,"Boston, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702468.png
10,Davion Mintz,G,"6' 3""",196 lbs,SR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4065766.png
11,Dontaie Allen,G,"6' 6""",198 lbs,FR,"Falmouth, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431741.png
12,Keion Brooks Jr.,F,"6' 7""",205 lbs,SO,"Fort Wayne, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431689.png
13,Riley Welch,G,"6' 0""",185 lbs,SR,"Littleton, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279072.png
14,Brennan Canada,F,"6' 6""",198 lbs,SO,"Mount Sterling, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593032.png
20,Zan Payne,G,"6' 4""",215 lbs,SO,"Lexington, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395726.png
21,Cam'Ron Fletcher,F,"6' 6""",215 lbs,FR,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432182.png
23,Isaiah Jackson,F,"6' 10""",206 lbs,FR,"Pontiac, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432170.png
25,Kareem Watkins,G,"5' 8""",145 lbs,FR,"Camden, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702469.png
30,Olivier Sarr,F,"7' 0""",237 lbs,SR,"Bordeaux, France",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278046.png
34,Oscar Tshiebwe,F,"6' 9""",260 lbs,SO,"Lubumbashi, Congo",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432827.png
55,Lance Ware,F,"6' 9""",223 lbs,FR,"Camden, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433152.png
