number,name,position,height,weight,class,hometown,player_image
0,Hunter Cattoor,G,"6' 3""",200 lbs,SO,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432954.png
1,Joe Bamisile,G,"6' 4""",195 lbs,FR,"Chesterfield, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432537.png
2,Cartier Diarra,G,"6' 4""",185 lbs,SR,"Florence, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066301.png
3,Wabissa Bede,G,"6' 1""",195 lbs,SR,"North Andover, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278038.png
4,Nahiem Alleyne,G,"6' 4""",195 lbs,SO,"Buford, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432934.png
5,David N'Guessan,F,"6' 9""",205 lbs,FR,"De Lier, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701984.png
10,Grant Yates,F,"6' 8""",205 lbs,SO,"Gainesville, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592424.png
11,Gill Williamson,F,"6' 8""",195 lbs,FR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701985.png
13,Darius Maddox,G,"6' 5""",185 lbs,FR,"Bowie, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432257.png
15,Jalen Cone,G,"5' 10""",165 lbs,SO,"Walkertown, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431698.png
21,John Ojiako,F,"6' 10""",245 lbs,SO,"Lagos, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592425.png
22,Keve Aluma,F,"6' 9""",235 lbs,JR,"Berlin, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280120.png
23,Tyrece Radford,G,"6' 2""",200 lbs,SO,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395685.png
25,Justyn Mutts,F,"6' 7""",230 lbs,JR,"Millville, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278693.png
35,Cordell Pemsl,F,"6' 9""",250 lbs,SR,"Dubuque, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066370.png
