date,game_id,home,away
2007-12-18,273520052,Florida State,Charleston
2007-12-18,273520059,Georgia Tech,Kansas
2007-12-18,273520097,Louisville,Marshall
2007-12-18,273520098,Western Kentucky,North Carolina Central
2007-12-18,273520183,Syracuse,Colgate
2007-12-18,273520202,Tulsa,Charlotte
2007-12-18,273520248,Houston,Kentucky
2007-12-18,273520251,Texas,Oral Roberts
2007-12-18,273520264,Washington,Portland State
2007-12-18,273520325,Cleveland State,Ohio State
2007-12-18,273522567,SMU,South Carolina Upstate
2007-12-18,273522711,Western Michigan,Southern Illinois
