player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4870564,J. Jefferson,22,3,7,0,2,0,0,0,4,4,0,0,0,1,2,6,Iowa State,Kansas City,TRUE,TRUE,2024-11-11,H
4848637,M. Momcilovic,30,6,10,4,7,0,1,0,5,5,0,1,1,0,2,16,Iowa State,Kansas City,TRUE,TRUE,2024-11-11,H
4432926,D. Jackson,19,5,7,0,0,3,4,1,5,6,1,0,1,1,2,13,Iowa State,Kansas City,TRUE,TRUE,2024-11-11,H
5106254,T. Lipsey,28,2,7,1,4,3,5,3,0,3,3,1,0,3,2,8,Iowa State,Kansas City,TRUE,TRUE,2024-11-11,H
4585618,K. Gilbert,30,3,9,1,3,2,4,1,2,3,10,1,0,1,2,9,Iowa State,Kansas City,TRUE,TRUE,2024-11-11,H
4592671,B. Chatfield,14,2,4,0,0,1,2,4,1,5,0,1,0,1,2,5,Iowa State,Kansas City,TRUE,FALSE,2024-11-11,H
5175036,C. Kelderman,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,Iowa State,Kansas City,TRUE,FALSE,2024-11-11,H
5106255,D. Watson,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,Iowa State,Kansas City,TRUE,FALSE,2024-11-11,H
5101664,N. Indrusaitis,2,1,4,1,3,0,0,0,0,0,0,0,0,0,0,3,Iowa State,Kansas City,TRUE,FALSE,2024-11-11,H
4898369,C. Jones,29,7,11,3,5,3,3,0,5,5,5,1,0,0,0,20,Iowa State,Kansas City,TRUE,FALSE,2024-11-11,H
4703912,N. Heise,20,1,2,0,1,0,0,0,1,1,1,0,0,0,1,2,Iowa State,Kansas City,TRUE,FALSE,2024-11-11,H
NA,TEAM,NA,30,62,10,25,12,19,13,26,39,21,5,2,7,13,82,Iowa State,Kansas City,TRUE,FALSE,2024-11-11,H
