player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5177111,P. Smith,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Fairfield,Yale,FALSE,TRUE,2024-11-23,N
5105979,L. Bleechmore,33,3,10,1,6,4,5,4,0,4,0,0,0,1,3,11,Fairfield,Yale,FALSE,TRUE,2024-11-23,N
5177722,P. Johnson,19,3,4,0,0,0,0,1,2,3,1,1,0,0,0,6,Fairfield,Yale,FALSE,TRUE,2024-11-23,N
5105687,D. Perry,22,1,4,0,1,3,4,0,1,1,0,1,0,1,2,5,Fairfield,Yale,FALSE,TRUE,2024-11-23,N
4702658,J. Bergens,22,1,3,1,2,2,4,0,1,1,1,0,0,1,3,5,Fairfield,Yale,FALSE,TRUE,2024-11-23,N
5241486,I. Munkadi,22,0,0,0,0,3,4,2,2,4,0,0,1,2,4,3,Fairfield,Yale,FALSE,FALSE,2024-11-23,N
4897530,B. Seck,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Fairfield,Yale,FALSE,FALSE,2024-11-23,N
5177105,M. Curtis,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,Fairfield,Yale,FALSE,FALSE,2024-11-23,N
5176833,M. Riek,22,5,11,2,6,1,2,0,3,3,2,1,0,1,3,13,Fairfield,Yale,FALSE,FALSE,2024-11-23,N
5108879,B. Sparks,18,2,6,1,3,2,2,0,2,2,2,0,0,0,0,7,Fairfield,Yale,FALSE,FALSE,2024-11-23,N
5107183,M. Rogan,7,1,1,1,1,0,0,0,1,1,0,0,0,0,0,3,Fairfield,Yale,FALSE,FALSE,2024-11-23,N
5105888,N. Best,14,4,6,1,1,4,4,1,0,1,0,2,0,1,3,13,Fairfield,Yale,FALSE,FALSE,2024-11-23,N
NA,TEAM,NA,20,50,7,22,19,25,9,14,23,6,5,1,8,20,66,Fairfield,Yale,FALSE,FALSE,2024-11-23,N
