player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Pichon,F,34,11,16,0,0,5,7,2,5,7,5,2,0,1,0,27,TRUE,2009-02-08,Texas State,H
J. Little,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,TRUE,2009-02-08,Texas State,H
B. Cotton,F,8,1,3,0,0,2,3,0,0,0,0,1,0,0,2,4,TRUE,2009-02-08,Texas State,H
P. RichardP,F,17,4,7,2,3,1,2,0,1,1,3,0,0,2,0,11,TRUE,2009-02-08,Texas State,H
E. NealE,C,9,0,1,0,0,0,0,1,2,3,1,1,0,1,1,0,TRUE,2009-02-08,Texas State,H
K. Penn,C,29,5,6,0,0,0,0,0,6,6,0,0,8,1,2,10,FALSE,2009-02-08,Texas State,H
P. David,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2009-02-08,Texas State,H
D. Kapelan,G,31,7,14,5,9,5,6,2,3,5,0,1,0,0,3,24,FALSE,2009-02-08,Texas State,H
B. Holland,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2009-02-08,Texas State,H
S. Martin,G,15,2,5,1,2,0,0,0,3,3,4,0,0,2,0,5,FALSE,2009-02-08,Texas State,H
C.J. Collins,G,33,0,7,0,2,0,2,0,3,3,8,2,0,0,0,0,FALSE,2009-02-08,Texas State,H
TEAM,NA,NA,32,65,8,16,13,20,7,31,38,25,7,8,7,11,85,FALSE,2009-02-08,Texas State,H
