player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Young,F,9,1,2,0,0,0,0,1,0,1,0,0,0,0,3,2,TRUE,2006-12-30,Oakland,A
F. Valencia,F,32,9,13,0,0,1,1,3,3,6,1,0,1,3,4,19,TRUE,2006-12-30,Oakland,A
S. Ross,F,5,0,2,0,1,1,2,1,0,1,0,0,0,1,1,1,TRUE,2006-12-30,Oakland,A
K. HowellK,F,28,8,15,3,7,4,5,0,5,5,1,2,0,0,4,23,TRUE,2006-12-30,Oakland,A
T. KentT,F,24,2,4,1,1,0,0,0,2,2,1,0,0,1,3,5,TRUE,2006-12-30,Oakland,A
J. Ingram,G,35,9,15,3,8,1,2,0,1,1,3,5,0,1,4,22,FALSE,2006-12-30,Oakland,A
K. Payne,G,33,0,2,0,0,0,0,0,1,1,5,1,0,2,3,0,FALSE,2006-12-30,Oakland,A
J. Amos,G,27,3,5,0,1,0,0,1,3,4,2,1,0,2,5,6,FALSE,2006-12-30,Oakland,A
R. Johnson,G,7,0,2,0,1,0,0,0,0,0,1,1,1,1,0,0,FALSE,2006-12-30,Oakland,A
TEAM,NA,NA,32,60,7,19,7,10,6,15,21,14,10,2,11,27,78,FALSE,2006-12-30,Oakland,A
