play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_favored_by,game_id,date
1,1,20:00,2400,2400,PLAY,0,0,0,24,0.707313232497319,0.5,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
2,1,19:36,2376,2376,Tyler Sharpe made Layup. Assisted by Bryson Langdon.,2,0,2,13,0.7424695873500777,0.5445327974551324,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
3,1,19:23,2363,2363,Zach Copeland missed Three Point Jumper.,2,0,2,4,0.7424581616954957,0.5448106339192909,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
4,1,19:19,2359,2359,Keith Fisher III Offensive Rebound.,2,0,2,1,0.7424543005234346,0.5448965882700816,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
5,1,19:18,2358,2358,Rey Idowu made Jumper. Assisted by Keith Fisher III.,2,2,0,22,0.7065321904643971,0.5,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
6,1,18:56,2336,2336,Trevon Faulkner missed Jumper.,2,2,0,4,0.7061066189785066,0.5,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
7,1,18:52,2332,2332,Silas Adheke Offensive Rebound.,2,2,0,17,0.7060279874934806,0.5,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
8,1,18:35,2315,2315,Tyler Sharpe missed Three Point Jumper.,2,2,0,2,0.7056894100452643,0.5,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
9,1,18:33,2313,2313,Rey Idowu Defensive Rebound.,2,2,0,15,0.7056491048182407,0.5,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
10,1,18:18,2298,2298,Rey Idowu made Layup. Assisted by Keith Fisher III.,2,4,-2,15,0.6653922860401887,0.45376813915373904,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
11,1,18:03,2283,2283,Tyler Sharpe Turnover.,2,4,-2,15,0.6647580741775856,0.4534335585723665,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
12,1,17:48,2268,2268,Rey Idowu made Jumper.,2,6,-4,19,0.6209357356592539,0.40701201021184025,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
13,1,17:29,2249,2249,Bryson Langdon made Layup.,4,6,-2,17,0.6632886452371676,0.4526676712149446,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
14,1,17:12,2232,2232,Zach Copeland Turnover.,4,6,-2,0,0.6625374113239602,0.4522813233554353,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
15,1,17:12,2232,2232,Trevon Faulkner Steal.,4,6,-2,21,0.6625374113239602,0.4522813233554353,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
16,1,16:51,2211,2211,Silas Adheke made Three Point Jumper. Assisted by Bryson Langdon.,7,6,1,16,0.7232217294404211,0.5241555267460252,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
17,1,16:35,2195,2195,Zach Copeland missed Jumper.,7,6,1,4,0.7230148713286462,0.524340475069187,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
18,1,16:31,2191,2191,Silas Adheke Defensive Rebound.,7,6,1,10,0.7229621514027323,0.5243868145672748,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
19,1,16:21,2181,2181,Tyler Sharpe missed Layup.,7,6,1,2,0.7228285549291307,0.5245028241138812,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
20,1,16:19,2179,2179,Silas Adheke Offensive Rebound.,7,6,1,4,0.7228015242283147,0.5245260519043405,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
21,1,16:15,2175,2175,Trevon Faulkner missed Three Point Jumper.,7,6,1,4,0.7227471480098518,0.5245725316816549,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
22,1,16:11,2171,2171,Keith Fisher III Defensive Rebound.,7,6,1,10,0.7226923491905557,0.5246190423169371,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
23,1,16:01,2161,2161,Jaycee Hillsman made Jumper.,7,8,-1,18,0.681162229127735,0.4752644743265245,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
24,1,15:43,2143,2143,Foul on Silas Adheke.,7,8,-1,0,0.6805182464566809,0.4750538204641922,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
25,1,15:43,2143,2143,Silas Adheke Turnover.,7,8,-1,0,0.6805182464566809,0.4750538204641922,Northern Kentucky,Illinois State,4,4,5.5,401173558,2019-12-15
