player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Taylor,F,17,3,4,0,0,2,2,1,1,2,1,2,1,0,3,8,TRUE,2011-12-03,Ball State,H
J. Washington,F,16,1,5,0,3,1,2,0,0,0,2,0,0,1,2,3,TRUE,2011-12-03,Ball State,H
O. Minor,G,25,1,5,0,2,0,0,0,1,1,3,1,0,1,1,2,TRUE,2011-12-03,Ball State,H
M. Harris,G,25,0,2,0,2,0,0,2,1,3,1,0,2,2,2,0,TRUE,2011-12-03,Ball State,H
D. Smith,G,16,2,8,0,0,1,2,3,0,3,1,4,0,3,4,5,TRUE,2011-12-03,Ball State,H
E. York,F,12,1,3,0,0,0,0,0,4,4,0,0,1,1,0,2,FALSE,2011-12-03,Ball State,H
C. Maclin,F,15,1,6,0,0,0,0,0,3,3,0,0,0,4,2,2,FALSE,2011-12-03,Ball State,H
P. Mopo,F,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,FALSE,2011-12-03,Ball State,H
T. King,F,29,6,15,3,10,1,2,1,3,4,1,2,1,1,0,16,FALSE,2011-12-03,Ball State,H
W. Akinbobola,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2011-12-03,Ball State,H
K. Taylor,G,21,1,3,1,2,0,0,1,0,1,0,0,0,2,1,3,FALSE,2011-12-03,Ball State,H
C. Richardson,G,15,3,5,0,1,1,1,1,2,3,1,0,0,1,0,7,FALSE,2011-12-03,Ball State,H
TEAM,NA,NA,19,56,4,20,6,9,14,16,30,10,9,6,17,16,48,FALSE,2011-12-03,Ball State,H
