player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4693954,I. Schieffelin,F,28,2,7,0,1,1,2,3,3,6,4,0,1,2,0,5,Clemson,Boston College,TRUE,TRUE,2024-03-13,N
4397152,J. Clark,F,24,2,6,0,2,3,4,2,1,3,0,1,0,0,1,7,Clemson,Boston College,TRUE,TRUE,2024-03-13,N
4701225,PJ Hall,C,31,8,14,1,4,4,5,1,0,1,0,0,1,1,3,21,Clemson,Boston College,TRUE,TRUE,2024-03-13,N
4592184,C. Hunter,G,31,0,10,0,5,2,2,0,3,3,2,0,0,2,1,2,Clemson,Boston College,TRUE,TRUE,2024-03-13,N
4431746,J. Girard III,G,35,5,11,3,7,0,0,0,7,7,2,2,0,2,1,13,Clemson,Boston College,TRUE,TRUE,2024-03-13,N
5105449,RJ Godfrey,F,15,1,2,0,0,1,2,2,3,5,1,1,1,0,4,3,Clemson,Boston College,TRUE,FALSE,2024-03-13,N
5105448,C. Wiggins,F,11,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,Clemson,Boston College,TRUE,FALSE,2024-03-13,N
4911083,D. Nauseef,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clemson,Boston College,TRUE,FALSE,2024-03-13,N
5174556,A. Latiff,G,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Clemson,Boston College,TRUE,FALSE,2024-03-13,N
5105447,M. Kelly,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clemson,Boston College,TRUE,FALSE,2024-03-13,N
5105445,D. Hunter,G,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,Clemson,Boston College,TRUE,FALSE,2024-03-13,N
4698718,J. Beadle,G,11,0,0,0,0,2,2,0,0,0,0,0,0,0,3,2,Clemson,Boston College,TRUE,FALSE,2024-03-13,N
NA,TEAM,NA,NA,19,54,4,20,13,17,8,19,27,10,4,3,8,15,55,Clemson,Boston College,TRUE,FALSE,2024-03-13,N
