game_id,away,home,away_rank,home_rank,away_score,home_score,date
401724554,South Dakota State,Alabama,NA,5,82,105,2024-12-29
401711763,Stetson,Florida,NA,6,45,85,2024-12-29
401720524,Weber State,Oregon,NA,9,49,89,2024-12-29
401722123,Prairie View A&M,Oklahoma,NA,12,67,89,2024-12-29
401707983,Toledo,Purdue,NA,21,64,83,2024-12-29
401707855,Chicago State,Illinois,NA,24,64,117,2024-12-29
401715412,Indiana State,Ohio State,NA,NA,83,103,2024-12-29
401715354,Northwestern State,Texas,NA,NA,53,77,2024-12-29
401727279,Hofstra,Quinnipiac,NA,NA,69,75,2024-12-29
401722017,Stonehill,Lafayette,NA,NA,70,65,2024-12-29
401721836,Navy,William & Mary,NA,NA,76,82,2024-12-29
401721091,Johnson & Wales (RI),Central Connecticut,NA,NA,51,100,2024-12-29
401715421,Pennsylvania,Penn State,NA,NA,66,86,2024-12-29
401706191,Harvard,Iona,NA,NA,67,61,2024-12-29
401715405,Northeastern,Northwestern,NA,NA,60,85,2024-12-29
401727344,Milligan,Tennessee Tech,NA,NA,75,95,2024-12-29
401727308,Manhattanville,Sacred Heart,NA,NA,60,100,2024-12-29
401722450,Southern Illinois,Northern Iowa,NA,NA,67,78,2024-12-29
401722100,Stony Brook,UAlbany,NA,NA,70,77,2024-12-29
401721997,Binghamton,Marist,NA,NA,51,69,2024-12-29
401721838,Boston University,Maine,NA,NA,59,56,2024-12-29
401721835,Regis,Holy Cross,NA,NA,46,82,2024-12-29
401721159,Le Moyne,Niagara,NA,NA,69,88,2024-12-29
401720462,Norfolk State,High Point,NA,NA,77,74,2024-12-29
401715396,Morgan State,Minnesota,NA,NA,68,90,2024-12-29
401714907,South Carolina State,Georgia,NA,NA,72,79,2024-12-29
401714415,Detroit Mercy,Youngstown State,NA,NA,64,73,2024-12-29
401714413,IU Indianapolis,Milwaukee,NA,NA,81,88,2024-12-29
401714411,Northern Kentucky,Robert Morris,NA,NA,93,97,2024-12-29
401700451,Longwood,SMU,NA,NA,82,98,2024-12-29
401700276,Brewton-Parker,Kennesaw State,NA,NA,77,112,2024-12-29
401727330,Westminster (MO),Southeast Missouri State,NA,NA,39,88,2024-12-29
401727100,Waldorf College,North Dakota,NA,NA,57,97,2024-12-29
401722447,Belmont,Drake,NA,NA,46,65,2024-12-29
401721016,Buffalo,Temple,NA,NA,71,91,2024-12-29
401716163,UTSA,Army,NA,NA,75,78,2024-12-29
401715438,NJIT,Washington,NA,NA,53,90,2024-12-29
401714412,Wright State,Cleveland State,NA,NA,64,78,2024-12-29
401724540,Warner University,Coastal Carolina,NA,NA,53,75,2024-12-29
401721839,Neumann,Lehigh,NA,NA,67,87,2024-12-29
401721037,Heidelberg,Kent State,NA,NA,80,84,2024-12-29
401714414,Purdue Fort Wayne,Green Bay,NA,NA,83,67,2024-12-29
401722449,Missouri State,Evansville,NA,NA,40,57,2024-12-29
401722448,Valparaiso,Bradley,NA,NA,75,81,2024-12-29
401721837,UMBC,American University,NA,NA,96,93,2024-12-29
401707865,Winthrop,Indiana,NA,NA,68,77,2024-12-29
401720756,Schreiner,Texas A&M-Corpus Christi,NA,NA,44,103,2024-12-29
401727120,St. Thomas-Minnesota,UC Riverside,NA,NA,79,81,2024-12-29
401727059,Midway University,James Madison,NA,NA,64,96,2024-12-29
401725804,UT Arlington,Texas State,NA,NA,80,72,2024-12-29
401722451,UIC,Illinois State,NA,NA,73,67,2024-12-29
401722055,Florida A&M,Tarleton State,NA,NA,60,70,2024-12-29
401721963,Southwestern Christian,Central Arkansas,NA,NA,69,87,2024-12-29
401721953,Brescia,Austin Peay,NA,NA,46,93,2024-12-29
401711691,Asbury,Lipscomb,NA,NA,54,112,2024-12-29
401722303,Friends University,Wichita State,NA,NA,72,87,2024-12-29
401716120,Texas Lutheran,Incarnate Word,NA,NA,48,99,2024-12-29
401714925,Mississippi Valley State,LSU,NA,NA,45,110,2024-12-29
401707878,Western Kentucky,Michigan,NA,NA,64,112,2024-12-29
401700441,Campbell,North Carolina,NA,NA,81,97,2024-12-29
