player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
R. Madison,F,31,0,3,0,1,1,2,2,8,10,0,0,0,3,3,1,TRUE,2019-02-21,Campbell,A
J. Whitehead,F,33,5,6,1,1,2,4,2,8,10,1,0,1,1,4,13,TRUE,2019-02-21,Campbell,A
J. Proctor,G,38,6,20,2,6,3,4,1,3,4,2,0,0,3,1,17,TRUE,2019-02-21,Campbell,A
C. Holland III,G,33,2,8,1,5,4,4,1,2,3,1,2,0,5,3,9,TRUE,2019-02-21,Campbell,A
D. Slay II,G,25,1,4,0,0,0,0,1,1,2,4,0,0,2,1,2,TRUE,2019-02-21,Campbell,A
C. Sanchez,F,9,0,1,0,0,0,0,1,2,3,1,0,0,0,0,0,FALSE,2019-02-21,Campbell,A
S. Berlin,C,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,FALSE,2019-02-21,Campbell,A
J. Wright,G,16,2,5,0,2,0,0,0,4,4,0,0,0,0,0,4,FALSE,2019-02-21,Campbell,A
D. Gooding,G,9,1,3,0,2,0,0,0,1,1,0,0,0,1,2,2,FALSE,2019-02-21,Campbell,A
TEAM,NA,NA,17,50,4,17,10,14,12,30,42,9,2,1,16,14,48,FALSE,2019-02-21,Campbell,A
