number,name,position,height,weight,class,hometown
0,Marcus Capers,G,"6' 4""",NA,SO,NA
1,Klay Thompson,G,"6' 6""",NA,SO,NA
2,Anthony Brown,G,"6' 4""",NA,FR,NA
3,Reggie Moore,G,"6' 1""",NA,FR,NA
4,Nikola Koprivica,G,"6' 6""",NA,SR,NA
11,Xavier Thames,G,"6' 3""",NA,FR,NA
12,Brock Motum,F,"6' 9""",NA,FR,NA
13,Steven Bjornstad,C,"6' 10""",NA,FR,NA
14,James Watson,F,"6' 7""",NA,FR,NA
20,John Allen,G,"6' 0""",NA,FR,NA
22,Ben Loewen,G,"6' 0""",NA,SO,NA
23,DeAngelo Casto,F,"6' 8""",NA,SO,NA
30,Michael Harthun,G,"6' 3""",NA,SO,NA
31,Abe Lodwick,G,"6' 7""",NA,SO,NA
40,Charlie Enquist,F,"6' 10""",NA,SO,NA
44,Austin Bragg,F,"6' 8""",NA,FR,NA
